"EC_number","Cofactor","Organism","LigandID","Commentary","Literature"
"1.14.14.3","FMNH2","Aliivibrio fischeri",335,"reduced FMN, i.e. FMNH2, generated by several species of flavin reductases, is utilized along with a long-chain aliphatic aldehyde and molecular oxygen by luciferase as substrates for the bioluminescence reaction, direct transfer of reduced flavin cofactor and reduced flavin product of reductase to luciferase, overview",689388
"1.14.14.3","FMNH2","Vibrio harveyi",335,"reduced FMN, i.e. FMNH2, generated by several species of flavin reductases, is utilized along with a long-chain aliphatic aldehyde and molecular oxygen by luciferase as substrates for the bioluminescence reaction, direct transfer of reduced flavin cofactor and reduced flavin product of reductase to luciferase, overview",689388
"1.14.14.3","FMNH2","Aliivibrio fischeri",335,"","658147, 676010, 711341"
"1.14.14.3","FMNH2","Photobacterium leiognathi",335,"",711341
"1.14.14.3","FMNH2","Photobacterium phosphoreum",335,"",711341
"1.14.14.3","FMNH2","Photorhabdus luminescens subsp. laumondii",335,"",711341
"1.14.14.3","FMNH2","Vibrio harveyi",335,"","348552, 348579, 657751, 657923, 657927, 657939, 657994, 658495, 671610, 671978, 671985, 698992, 711341"
"1.14.14.3","FMNH2","Vibrio harveyi",335,"binds to a mobile loop of 29 amino acids in the luciferase protein, structure and conformation, overview",711486
"1.14.14.3","Iso-FMNH2","Vibrio harveyi",93715,"",348574
"1.14.14.3","more","Vibrio harveyi",2,"the 4a-hydroperoxy-4a,5-dihydroFMN intermediate luciferase transforms from a low quantum yield IIx to a high quantum yield IIy fluorescent species on exposure to excitation light",676321
"1.14.14.5","FMN","Escherichia coli",56,"",702473
"1.14.14.5","FMNH2","Escherichia coli",335,"","210348, 438770, 438772, 672426, 674310, 685210"
"1.14.14.8","FADH2","Geobacillus thermodenitrificans",256,"; FADH2-utilizing monooxygenase, no reaction with FMNH2",709852
"1.14.14.8","more","Geobacillus thermodenitrificans",2,"no cofactor: FMNH2",709852
"1.14.14.9","FAD","Escherichia coli",20,"as redox chromophore",438893
"1.14.14.9","FAD","Escherichia coli",20,"no stimulation",438894
"1.14.14.9","FAD","Pseudomonas putida",20,"required for maximum activity, external flavoprotein monooxygenase",438895
"1.14.14.9","FAD","Escherichia coli",20,"reduction of FAD is rate limiting",438896
"1.14.14.9","FAD","Pseudomonas putida",20,"flavoprotein monooxygenase, absolute requirement","438887, 438897"
"1.14.14.9","FAD","Escherichia coli",20,"stimulates",438899
"1.14.14.9","FAD","Klebsiella pneumoniae",20,"stimulates","438898, 438899"
"1.14.14.9","FAD","Acinetobacter baumannii",20,"alternative to FMN for C1",438900
"1.14.14.9","FAD","Escherichia coli",20,"",438900
"1.14.14.9","FAD","Pseudomonas putida",20,"tightly associated with small component, native cofactor",438900
"1.14.14.9","FAD","Acinetobacter baumannii",20,"FMN and FAD can substitute for each other, required",658203
"1.14.14.9","FAD","Acinetobacter baumannii",20,"a flavoprotein, provides reduced flavin FAD- for the enzyme oxygenase component C2 to hydroxylate 4-hydroxyphenylacetate, the complex of C2-FADH2 reacts with oxygen to form C(4a)-hydroperoxy-FAD, the C2-FADH2-4-hydroxyphenylacetate complex reacts more slowly",674577
"1.14.14.9","FAD","Thermus thermophilus",20,"binding structure, binding causes conformational changes, overview",687633
"1.14.14.9","FAD","Thermus thermophilus",20,"FAD is not tightly bound to HpaC, the flavin reductase component of the enzyme, and is bound in the groove in the extended and folded conformation, binding site structure, overview",689942
"1.14.14.9","FADH2","Escherichia coli",256,"used as substrate and cofactor, enzyme binds FADH in absence of 4-hydroxyphenlyacetate and protects it from rapid autoxidation by O2",438896
"1.14.14.9","FADH2","Escherichia coli",256,"bound to the enzyme in vivo, which has a high affinity for FADH2, cosubstrate needs to be protected by the enzyme against oxidation to FAD by O2",658006
"1.14.14.9","FADH2","Acinetobacter baumannii",256,"","438900, 726623"
"1.14.14.9","FADH2","Pseudomonas aeruginosa",256,"",726786
"1.14.14.9","FADH2","Escherichia coli",256,"","438900, 727212"
"1.14.14.9","flavin","Thermus thermophilus",190,"dependent on",727882
"1.14.14.9","FMN","Escherichia coli",56,"used as substrate by HpaC protein",438899
"1.14.14.9","FMN","Acinetobacter baumannii",56,"native cofactor for C1 component",438900
"1.14.14.9","FMN","Escherichia coli",56,"",438900
"1.14.14.9","FMN","Acinetobacter baumannii",56,"FMN and FAD can substitute for each other, required",658203
"1.14.14.9","FMN","Acinetobacter baumannii",56,"a flavoprotein, provides reduced flavin for the oxygenase component of the enzyme to hydroxylate 4-hydroxyphenylacetate, the apoenzyme of the FMN reductase component C1 binds to oxidized FMN tightly in presence of the substrate",671960
"1.14.14.9","FMN","Acinetobacter baumannii",56,"a flavoprotein, provides reduced flavin FMNH- for the enzyme oxygenase component C2 to hydroxylate 4-hydroxyphenylacetate, the complex of C2-FMNH2 reacts with oxygen to form C(4a)-hydroperoxy-FMN, the C2-FMNH2-4-hydroxyphenylacetate complex reacts more slowly",674577
"1.14.14.9","FMN","Acinetobacter baumannii",56,"utilized by C1",685182
"1.14.14.9","FMN","Acinetobacter baumannii",56,"involved in reaction step 1 catalyzed by the NADH-dependent FMN reductase enzyme component C1",689748
"1.14.14.9","FMN","Thermus thermophilus",56,"can substitute for FAD in the enzyme assay",689942
"1.14.14.9","FMN","Acinetobacter baumannii",56,"dependent on",712503
"1.14.14.9","FMN","Acinetobacter baumannii",56,"","699778, 727912"
"1.14.14.9","FMNH2","Acinetobacter baumannii",335,"",438900
"1.14.14.9","FMNH2","Acinetobacter baumannii",335,"utiluzed by C2",685182
"1.14.14.9","FMNH2","Acinetobacter baumannii",335,"involved in reaction step 2 catalyzed by the monooxygenase enzyme component C2",689748
"1.14.14.9","more","Arthrobacter sp.",2,"similar enzyme which oxidizes both NADH and NADPH",288040
"1.14.14.9","more","Acinetobacter baumannii",2,"hydroxyphenylacetate forms a dead end complex with the (C2-C4a)-hydroxy-FMN intermediate inhibiting the bound flavin from returning to the oxidized form, FADH2 is equally active, the enzyme oxygenase component C2 has the unusual ability to use both common flavin cofactors in catalysis, kinetics, overview",674577
"1.14.14.9","NAD(P)H","Thermus thermophilus",40,"",687633
"1.14.14.9","NAD(P)H","Thermus thermophilus",40,"product NAD+ is bound in the groove in the extended and folded conformation, binding site structure, overview",689942
"1.14.14.9","NADH","Escherichia coli",8,"can not be replaced by NADPH",288301
"1.14.14.9","NADH","Pseudomonas putida",8,"can not be replaced by NADPH",438886
"1.14.14.9","NADH","Pseudomonas putida",8,"absolute requirement",438887
"1.14.14.9","NADH","Escherichia coli",8,"dependent, not NADPH dependent",438894
"1.14.14.9","NADH","Pseudomonas putida",8,"unable to use NADPH",438895
"1.14.14.9","NADH","Escherichia coli",8,"electron donor",438899
"1.14.14.9","NADH","Klebsiella pneumoniae",8,"","438898, 438899"
"1.14.14.9","NADH","Pseudomonas putida",8,"","438900, 438901"
"1.14.14.9","NADH","Escherichia coli",8,"","438893, 438900, 658006"
"1.14.14.9","NADH","Acinetobacter baumannii",8,"required",658203
"1.14.14.9","NADH","Geobacillus sp.",8,"",686265
"1.14.14.9","NADH","Thermus thermophilus",8,"",710753
"1.14.14.9","NADH","Acinetobacter baumannii",8,"","438900, 671960, 674577, 685182, 689748, 712503"
"1.14.14.9","NADPH","Escherichia coli",5,"",438900
"1.14.14.9","NADPH","Thermus thermophilus",5,"",710753
"1.14.14.9","riboflavin","Escherichia coli",351,"used as substrate by HpaC protein",438899
"1.14.14.9","riboflavin","Acinetobacter baumannii",351,"component C1",438900
"1.14.14.9","riboflavin","Escherichia coli",351,"",438900
"1.14.14.10","FMN","Aminobacter aminovorans",56,"omission of FMN or replacement of FMN by FAD results in a residual activity of 2% when component B is not resaturated with FMN",715329
"1.14.14.10","FMNH2","Corynebacterium glutamicum",335,"",717028
"1.14.14.10","FMNH2","Mycobacterium thermoresistibile",335,"",717038
"1.14.14.10","FMNH2","Kluyveromyces marxianus",335,"",717178
"1.14.14.10","FMNH2","Aminobacter aminovorans",335,"","717715, 717717"
"1.14.14.10","FMNH2","Chelativorans sp.",335,"",717720
"1.14.14.10","FMNH2","Aminobacter aminovorans",335,"","717116, 717545, 718086"
"1.14.14.10","FMNH2","Gordonia sp.",335,"",728259
"1.14.14.10","NADH","Aminobacter aminovorans",8,"NADPH cannot replace NADH",715329
"1.14.14.11","FAD","Rhodococcus sp.",20,"the enzyme favors FAD and FMN over riboflavin",726766
"1.14.14.11","FAD","Pseudomonas putida",20,"dependent on",727028
"1.14.14.11","FADH2","Rhodococcus opacus",256,"StyA1 is not active with free FADH2 and recognizes StyA2B as its natural partner. FADH2-induced activation of StyA1 requires interprotein communication with StyA2B. StyA1/StyA2B is a member of the family of two-component flavin-dependent monooxygenases. StyA1 is the major monooxygenase, and StyA2B functions mainly as a FAD reductase with little oxygenating side activity",712306
"1.14.14.11","FADH2","Pseudomonas putida",256,"flavin binding and redox equilibria are tightly coupled such that reduced FAD binds apo NSMOA about 8000times more tightly than the oxidized coenzyme",714187
"1.14.14.11","FADH2","Pseudomonas putida",256,"NSMOA binds tightly to reduced FAD. FAD C(4a)-peroxide is the oxygen atom donor",714256
"1.14.14.11","FADH2","Pseudomonas sp.",256,"the enzyme is specific for FADH2. No activity with FADH2-dependent monooxygenase (in this case StyA) can be regenerated directly by means of non-native redox catalysts such as [Cp*Rh(bpy)-(H2O)]2+",715240
"1.14.14.11","FADH2","Pseudomonas sp.",256,"direct electrochemical regeneration of FADH2 to substitute for the complex native regeneration cycle including StyB and NADH",715248
"1.14.14.11","FADH2","Pseudomonas sp.",256,"no epoxidation activity is observed for the StyAB system when FAD is replaced by FMN or riboflavin. At a FAD concentration exceeding 0.015 mM, the styrene oxide formation rate decreases",715353
"1.14.14.11","FADH2","Pseudomonas putida",256,"",726776
"1.14.14.11","FADH2","Rhodococcus opacus",256,"",727526
"1.14.14.11","FADH2","Rhodococcus sp.",256,"",728003
"1.14.14.11","FADH2","Escherichia coli",256,"",728070
"1.14.14.11","FADH2","Pseudomonas sp.",256,"",728070
"1.14.14.11","FMN","Rhodococcus sp.",56,"the enzyme favors FAD and FMN over riboflavin",726766
"1.14.14.12","FADH2","Mycobacterium tuberculosis",256,"the enzyme can use FADH or FMNH2 as flavin cofactor",715515
"1.14.14.12","FMNH2","Mycobacterium tuberculosis",335,"the enzyme can use FADH or FMNH2 as flavin cofactor",715515
"1.14.14.13","FMN","Bacillus circulans",56,"",719270
"1.14.14.13","more","Bacillus circulans",2,"no cofactor: FAD",719270
"1.14.14.14","cytochrome P450","Homo sapiens",254,"may be regulated by phosphorylation",724158
"1.14.14.14","cytochrome P450","Homo sapiens",254,"inhibitors 7,8-benzoflavone and chrysin induce spectral changes in the aromatase cytochrome P450",724244
"1.14.14.14","cytochrome P450","Homo sapiens",254,"specific content of 11.5 nmol of P450/mg of protein. Enzyme displays spectroscopic properties typical of the ferric and ferrous forms of cytochrome P-450",725329
"1.14.14.15","FAD","Streptomyces globisporus",20,"dependent on",725188
"1.14.15.1","cytochrome","Pseudomonas putida",2888,"state of cytochrome that is two equivalents of oxidation greater than the ferric form (Cpd I species), state of cytochrome that is one equivalent of oxidation greater than the ferric form (Cpd II species), two-electron-oxidized state of P450 or peroxidases containing both an oxoferryl center [FeIV=O] and either a tryptophanyl or tyrosyl radical, analogous to Cpd ES in cytochrome c peroxidase (Cpd ES species)",704713
"1.14.15.1","cytochrome b5","Pseudomonas putida",370,"a cytochrome P450 enzyme, cytochrome b5 is bound in the reduced CYP101-camphor-carbon monoxide complex, cytochrome b5 perturbs many of the same resonances in the complex as Pdx, including those for residues involved in substrate access to and orientation within the active site of CYP101, chemical shifts, overview",672144
"1.14.15.1","cytochrome m","Pseudomonas putida",5664,"cytochrome P-450cam, essential, b-type heme-thiolate protein of P-450-class",347692
"1.14.15.1","cytochrome m","Pseudomonas putida",5664,"","347691, 347693, 347694, 347695, 347696, 347697, 347698, 347699, 347700"
"1.14.15.1","cytochrome m","Pseudomonas putida",5664,"optimal ratio of putidaredoxin reductase, putidaredoxin, cytochrome m is 1:10:2",702799
"1.14.15.1","cytochrome P450","Novosphingobium aromaticivorans",254,"CYP101D2 is a cytochrome P450 monooxygenase",724082
"1.14.15.1","cytochrome P450","Pseudomonas putida",254,"cytochrome P450cam",724338
"1.14.15.1","cytochrome P450","Pseudomonas putida",254,"cytochrome P450cam, importance and role of the polar residues, e.g. Tyr33, involved in the Pdx-P450cam interaction, overview. Interaction key residues are Pdx Asp38, Arg66, and Trp106, as well as P450cam Arg109 and Arg112, crystal structure of the Pdx-P450cam complex",724762
"1.14.15.1","cytochrome P450","Pseudomonas putida",254,"","658056, 658115, 673037, 725873"
"1.14.15.1","FAD","Pseudomonas putida",20,"increase of activity, can replace FMN",347698
"1.14.15.1","Ferredoxin","Novosphingobium aromaticivorans",169,"[2Fe-2S] ferredoxin",724082
"1.14.15.1","Ferredoxin","Novosphingobium aromaticivorans",169,"the CYP101D2 likely ferredoxin-binding site on the proximal face is largely positively charged, similar to that of CYP101D1",724221
"1.14.15.1","FMN","Pseudomonas sp.",56,"",347690
"1.14.15.1","FMN","Pseudomonas putida",56,"requirement, prosthetic group of putidaredoxin reductase",347698
"1.14.15.1","FMN","Pseudomonas putida",56,"","347690, 347691, 347692, 347699"
"1.14.15.1","heme","Novosphingobium aromaticivorans",48,"heme-dependent monooxygenase",724082
"1.14.15.1","heme","Novosphingobium aromaticivorans",48,"",724221
"1.14.15.1","heme","Pseudomonas putida",48,"CYP101 is a heme monoxygenase",725602
"1.14.15.1","heme","Pseudomonas putida",48,"","711268, 725873"
"1.14.15.1","NADH","Pseudomonas putida",8,"requirement, reduces reductase flavoprotein and putidaredoxin, but not P450cam, in the absence of camphor",347691
"1.14.15.1","NADH","Pseudomonas putida",8,"","347692, 347693, 347694, 347695, 347697, 347699, 347700, 347702, 347708, 347713, 658115"
"1.14.15.1","NADH","Pseudomonas putida",8,"is required for O2 activation",672742
"1.14.15.1","NADPH","Pseudomonas sp.",5,"requirement, instead of NADH, with campholide as substrate, Pseudomonas sp. C5",347690
"1.14.15.1","NADPH","Pseudomonas putida",5,"","347690, 347698, 347699"
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"cannot be replaced by other FeS-proteins or the phospholipid of the hepatic microsomal P450 system",347691
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"essential, iron-sulfur redox protein, Fe2S2*Cys4-class, e-transfer agent to and effector of cytochrome P450cam","347692, 347693"
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"the putidaredoxin-binding site is only minimally affected by cytochrome b5",347705
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"the reaction cycle requires two distinct electron transfer processes from the [2Fe-2S] containing putidaredoxin to P450cam, altered binding and electron transfer with the putidaredoxin mutant C73S, structure and model of oxidized and reduced forms, overview",672070
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"binding causes conformational changes involving K+, in absence of K+ multiple conformations occur, overview",672100
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"electron transfer from putidaredoxin to the ferric-superoxo enzyme form, overview",672115
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"the physiological reductant and effector",672144
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"analysis of protein-protein interactions between enzyme and cofactor, structural changes upon complex formation, overview",672413
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"wild-type and mutant C73S/C85S cofactor, the mutant shows about 2fold improved substrate conversion",672742
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"the substrate-free oxyferrous enzyme also reacts readily with reduced putidaredoxin",674516
"1.14.15.1","putidaredoxin","Novosphingobium aromaticivorans",861,"",701873
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"optimal ratio of putidaredoxin reductase, putidaredoxin, cytochrome m is 1:10:2",702799
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"","701533, 704181"
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"binding of putidaredoxin converts a single X-proline amide bond in CYP101 from trans or distorted trans to cis",706783
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"transferring electrons from NADH to P450cam in a coupled assay method",713450
"1.14.15.1","putidaredoxin","Pseudomonas putida",861,"the physiological electron transfer partner protein contains a [2Fe-2S] cluster, energetic importance and role of the polar residues, e.g. Tyr33, involved in the Pdx-P450cam interaction, overview. Interaction key residues are Pdx Asp38, Arg66, and Trp106, as well as P450cam Arg109 and Arg112, crystal structure of the Pdx-P450cam complex",724762
