"EC_number","Organism","LigandID","Literature"
"3.1.22.1","Sus scrofa",2,697900
"3.1.22.1","Viviparus viviparus",249,649345
"3.1.22.4","Sulfolobus solfataricus",174836,725701
"3.1.25.1","Micrococcus luteus",21348,170707
"3.1.25.1","Micrococcus luteus",2227,"170707, 170711"
"3.1.26.3","Drosophila melanogaster",4,716223
"3.1.26.3","Drosophila melanogaster",6228,716223
"3.1.26.3","Escherichia coli",21,134349
"3.1.26.3","Escherichia coli",297,134358
"3.1.26.3","Salmonella enterica subsp. enterica serovar Typhimurium",166113,716386
"3.1.26.3","Drosophila melanogaster",166114,716223
"3.1.26.3","Meloidogyne incognita",2,708793
"3.1.26.3","Escherichia coli",2,730935
"3.1.26.3","Escherichia coli",2,731020
"3.1.26.3","Escherichia coli",54,134343
"3.1.26.3","Mus musculus",54,134343
"3.1.26.3","Mus musculus",54,134344
"3.1.26.3","Escherichia coli",54,"134348, 134349"
"3.1.26.3","Escherichia coli",54,134352
"3.1.26.3","Escherichia coli",54,"134357, 134361"
"3.1.26.3","Escherichia coli",54,134364
"3.1.26.3","Rhodobacter capsulatus",54,134364
"3.1.26.3","Salmonella enterica subsp. enterica serovar Typhimurium",166112,716386
"3.1.26.3","Drosophila melanogaster",85133,716223
"3.1.26.4","Bos taurus",399,134371
"3.1.26.4","Rattus norvegicus",399,134387
"3.1.26.4","Rattus norvegicus",399,134390
"3.1.26.4","Daucus carota",399,134394
"3.1.26.4","Ustilago maydis",399,134397
"3.1.26.4","Ustilago maydis",63,134397
"3.1.26.4","Mus musculus",63,134399
"3.1.26.4","Homo sapiens",63,656122
"3.1.26.4","Saccharomyces cerevisiae",45,134077
"3.1.26.4","Homo sapiens",177,656122
"3.1.26.4","Homo sapiens",2,677553
"3.1.26.4","Homo sapiens",2,678503
"3.1.26.4","Escherichia coli",10929,134376
"3.1.26.4","Gallus gallus",10929,134392
"3.1.26.4","Daucus carota",10929,134394
"3.1.26.5","Escherichia coli",31739,134422
"3.1.26.5","Escherichia coli",5148,678342
"3.1.26.5","Bacillus subtilis",2,654201
"3.1.26.5","Methanothermobacter thermautotrophicum",2,654201
"3.1.26.5","Bacillus subtilis",2,710549
"3.1.26.5","Bacillus subtilis",2,716901
"3.1.26.5","Methanococcus maripaludis",2,728660
"3.1.26.5","Pyrococcus horikoshii",174837,724195
"3.1.26.5","Escherichia coli",2868,134422
"3.1.26.5","Escherichia coli",33237,678342
"3.1.26.5","Escherichia coli",148,134422
"3.1.26.5","Aspergillus nidulans",148,134456
"3.1.26.5","Escherichia coli",197,134422
"3.1.26.5","Sulfolobus solfataricus",197,680594
"3.1.26.5","Escherichia coli",44829,678342
"3.1.26.5","Escherichia coli",6647,678342
"3.1.26.7","Escherichia coli",54,134433
"3.1.26.8","Bacillus subtilis",54,134472
"3.1.26.8","Bacillus subtilis",155,134472
"3.1.26.8","Bacillus subtilis",148,134472
"3.1.26.9","Rattus norvegicus",6,134480
"3.1.26.11","Escherichia coli",21,709017
"3.1.26.11","Haloferax volcanii",2,710450
"3.1.26.11","Solanum tuberosum",54,441609
"3.1.26.11","Triticum aestivum",54,441609
"3.1.26.12","Escherichia coli",144171,670428
"3.1.26.12","Escherichia coli",132722,670428
"3.1.26.12","Escherichia coli K-12",2,669074
"3.1.26.12","Escherichia coli",2,670667
"3.1.26.12","Escherichia coli",2,670721
"3.1.26.12","Rhizobium leguminosarum bv. viciae",2,706936
"3.1.26.13","Human immunodeficiency virus 1",4,690924
"3.1.26.13","Human immunodeficiency virus 1",1704,729231
"3.1.26.13","Human immunodeficiency virus 1",152035,696183
"3.1.27.1","Homo sapiens",102097,730967
"3.1.27.1","Homo sapiens",20589,730292
"3.1.27.1","Mus musculus",20589,730313
"3.1.27.1","Homo sapiens",20589,730393
"3.1.27.1","Sus scrofa",20589,730393
"3.1.27.1","Homo sapiens",20589,730509
"3.1.27.1","Mus musculus",141939,683943
"3.1.27.1","Homo sapiens",197839,729281
"3.1.27.1","Homo sapiens",197840,729297
"3.1.27.1","Solanum lycopersicum",131,656706
"3.1.27.1","Vigna unguiculata",196,683981
"3.1.27.1","Aspergillus oryzae",2,134484
"3.1.27.1","Escherichia coli",2,134496
"3.1.27.1","Solanum lycopersicum",2,656706
"3.1.27.1","Homo sapiens",2,730292
"3.1.27.1","Solanum lycopersicum",16,656706
"3.1.27.1","Homo sapiens",67604,683835
"3.1.27.3","Escherichia coli",10874,683904
"3.1.27.5","Bos taurus",197841,729838
"3.1.27.5","Bos taurus",197842,729838
"3.1.27.5","Bos taurus",1439,134522
"3.1.27.5","Bos taurus",197844,729838
"3.1.27.5","Homo sapiens",79,134536
"3.1.27.5","Homo sapiens",42,134538
"3.1.27.5","Bos taurus",42,"134538, 134556"
"3.1.27.5","Homo sapiens",42,"134536, 134556"
"3.1.27.5","Rana pipiens",42,134556
"3.1.27.5","Bos taurus",197843,729838
"3.1.27.5","Homo sapiens",2357,134536
"3.1.27.5","Bos taurus",160,682695
"3.1.27.6","Enterobacter sp.",155,134566
"3.1.27.6","Enterobacter sp.",148,134566
"3.1.27.6","Enterobacter sp.",197,134566
"3.1.27.7","Cricetulus griseus",20589,134573
"3.1.27.7","Mus musculus",20589,134574
"3.1.27.7","Mus musculus",20589,134575
"3.1.27.7","Mus musculus",102167,134574
"3.1.27.10","Escherichia coli",6,666509
"3.1.27.10","Aspergillus giganteus",2,730992
"3.1.27.10","Aspergillus giganteus",197838,730992
"3.1.30.1","Vigna radiata var. radiata",153,134971
"3.1.30.1","Mus musculus",1217,134990
"3.1.30.1","Neurospora crassa",44,134971
"3.1.30.1","Mus musculus",135,134990
"3.1.30.1","Vigna radiata var. radiata",95,134987
"3.1.30.1","Aspergillus oryzae",42,655642
"3.1.30.1","Aspergillus oryzae",141940,683938
"3.1.30.1","Bacillus subtilis",61,134971
"3.1.30.1","Vigna radiata var. radiata",61,134971
"3.1.30.1","Bacillus subtilis",61,134997
"3.1.30.1","Bacillus subtilis",393,134997
"3.1.30.2","Homo sapiens",6190,677620
"3.1.30.2","Podospora anserina",2,678425
"3.1.30.2","Azotobacter agilis",116,135006
"3.1.31.1","Staphylococcus aureus",197845,730338
"3.1.31.1","Staphylococcus aureus",45,730338
"3.1.31.1","Staphylococcus aureus",177,730338
"3.1.31.1","Staphylococcus sp.",42,659077
"3.1.31.1","Staphylococcus aureus",61,730338
"3.1.31.1","Staphylococcus aureus",2504,730338
"3.1.31.1","Staphylococcus aureus",116,730338
"3.1.99.B1","Homo sapiens",2,716689
"3.1.99.B2","Sulfolobus solfataricus",169930,720486
"3.2.1.1","Bacillus caldovelox",63,393368
"3.2.1.1","Callosobruchus chinensis",63,393436
"3.2.1.1","Thermotoga maritima",63,663719
"3.2.1.1","Sclerotinia sclerotiorum",63,693602
"3.2.1.1","Ascaris suum",10491,654030
"3.2.1.1","Ascaris suum",12752,654030
"3.2.1.B1","Agarivorans sp.",773,705482
"3.2.1.1","Homo sapiens",332,678337
"3.2.1.1","Halorubrum xinjiangense",626,727441
"3.2.1.1","Nocardiopsis sp.",15,681739
"3.2.1.1","Haloferax mediterranei",15,727458
"3.2.1.1","Ascaris suum",218,654030
"3.2.1.1","Eleusine coracana",218,656951
"3.2.1.1","Homo sapiens",141,678337
"3.2.1.1","Homo sapiens",4799,678337
"3.2.1.1","Nocardiopsis sp.",23,681739
"3.2.1.1","Nocardiopsis sp.",19,681739
"3.2.1.1","Halorubrum xinjiangense",3995,727441
"3.2.1.1","Bacillus sp.",553,393448
"3.2.1.1","Halorubrum xinjiangense",21581,727441
"3.2.1.1","Geobacillus stearothermophilus",1501,691421
"3.2.1.1","Bacillus caldovelox",45,393368
"3.2.1.1","Bacillus sp.",45,393448
"3.2.1.1","Tulipa gesneriana",45,656916
"3.2.1.1","Sclerotinia sclerotiorum",45,693602
"3.2.1.1","Anabaena sp.",45,701869
"3.2.1.B1","Agarivorans albus",45,732848
"3.2.1.B1","Agarivorans sp.",6514,705482
"3.2.1.1","Halorubrum xinjiangense",49015,727441
"3.2.1.1","Thermotoga maritima",177,663719
"3.2.1.1","Bacillus sp.",21,666783
"3.2.1.1","Thermococcus onnurineus",21,725681
"3.2.1.1","Halorubrum xinjiangense",69,727441
"3.2.1.1","Callosobruchus chinensis",44,393436
"3.2.1.1","Homo sapiens",30064,678337
"3.2.1.1","Halorubrum xinjiangense",10666,727441
"3.2.1.1","Halorubrum xinjiangense",32246,727441
"3.2.1.1","Halorubrum xinjiangense",4254,727441
"3.2.1.1","Homo sapiens",507,678337
"3.2.1.1","Aspergillus niger",3346,680956
"3.2.1.1","Thermotoga maritima",74,663719
"3.2.1.1","Nocardiopsis sp.",6,681739
"3.2.1.1","Nocardiopsis sp.",11,681739
"3.2.1.1","Chaerophyllum bulbosum",2,663557
"3.2.1.1","Sus scrofa",2,664793
"3.2.1.1","Triticum aestivum",2,666677
"3.2.1.1","Bacillus sp.",2,717883
"3.2.1.1","Halorubrum xinjiangense",4272,727441
"3.2.1.1","Homo sapiens",582,678337
"3.2.1.1","Sus scrofa",196656,729737
"3.2.1.1","Homo sapiens",852,678337
"3.2.1.1","Homo sapiens",673,678337
"3.2.1.1","Halorubrum xinjiangense",191530,727441
"3.2.1.1","Aspergillus oryzae",13907,664793
"3.2.1.1","Bacillus amyloliquefaciens",13907,664793
"3.2.1.1","Bacillus licheniformis",13907,664793
"3.2.1.1","Homo sapiens",13907,664793
"3.2.1.1","Sus scrofa",13907,664793
"3.2.1.1","Aspergillus oryzae",11208,664793
"3.2.1.1","Bacillus amyloliquefaciens",11208,664793
"3.2.1.1","Bacillus licheniformis",11208,664793
"3.2.1.1","Homo sapiens",11208,664793
"3.2.1.1","Sus scrofa",11208,664793
"3.2.1.1","Aspergillus oryzae",13908,664793
"3.2.1.1","Bacillus amyloliquefaciens",13908,664793
"3.2.1.1","Bacillus licheniformis",13908,664793
"3.2.1.1","Homo sapiens",13908,664793
"3.2.1.1","Sus scrofa",13908,664793
"3.2.1.1","Aspergillus oryzae",13706,664793
"3.2.1.1","Bacillus amyloliquefaciens",13706,664793
"3.2.1.1","Bacillus licheniformis",13706,664793
"3.2.1.1","Aspergillus oryzae",13909,664793
"3.2.1.1","Bacillus amyloliquefaciens",13909,664793
"3.2.1.1","Bacillus licheniformis",13909,664793
"3.2.1.1","Homo sapiens",13909,664793
"3.2.1.1","Sus scrofa",13909,664793
"3.2.1.1","Aspergillus oryzae",13906,664793
"3.2.1.1","Bacillus amyloliquefaciens",13906,664793
"3.2.1.1","Bacillus licheniformis",13906,664793
"3.2.1.1","Homo sapiens",13906,664793
"3.2.1.1","Sus scrofa",13906,664793
"3.2.1.1","Aspergillus oryzae",13910,664793
"3.2.1.1","Bacillus amyloliquefaciens",13910,664793
"3.2.1.1","Bacillus licheniformis",13910,664793
"3.2.1.1","Homo sapiens",13910,664793
"3.2.1.1","Sus scrofa",13910,664793
"3.2.1.1","Aspergillus oryzae",2352,664793
"3.2.1.1","Bacillus amyloliquefaciens",2352,664793
"3.2.1.1","Bacillus licheniformis",2352,664793
"3.2.1.1","Homo sapiens",2352,664793
"3.2.1.1","Sus scrofa",2352,664793
"3.2.1.1","Geobacillus sp.",124,701874
"3.2.1.1","Halorubrum xinjiangense",176002,727441
"3.2.1.1","Anabaena sp.",156329,701869
"3.2.1.1","Halorubrum xinjiangense",1335,727441
"3.2.1.1","Aspergillus oryzae",61,664793
"3.2.1.1","Bacillus amyloliquefaciens",61,664793
"3.2.1.1","Bacillus licheniformis",61,664793
"3.2.1.1","Homo sapiens",61,664793
"3.2.1.1","Sus scrofa",61,664793
"3.2.1.1","Geobacillus sp.",116,701874
"3.2.1.1","Halorubrum xinjiangense",50341,727441
"3.2.1.2","Bacillus megaterium",63,654141
"3.2.1.2","Camelus bactrianus",218,694842
"3.2.1.2","Camelus bactrianus",196,694842
"3.2.1.2","Xanthophyllomyces dendrorhous",2,656678
"3.2.1.2","Chaerophyllum bulbosum",2,663557
"3.2.1.2","Arabidopsis thaliana",2,666557
"3.2.1.2","Arabidopsis thaliana",2,666599
"3.2.1.2","Arabidopsis thaliana",2,666646
"3.2.1.2","Triticum aestivum",2,666677
"3.2.1.2","Camelus bactrianus",2,694842
"3.2.1.2","Camelus bactrianus",42,694842
"3.2.1.2","Hordeum vulgare",13907,664793
"3.2.1.2","Hordeum vulgare",11208,664793
"3.2.1.2","Hordeum vulgare",13908,664793
"3.2.1.2","Hordeum vulgare",13706,664793
"3.2.1.2","Hordeum vulgare",13909,664793
"3.2.1.2","Hordeum vulgare",13906,664793
"3.2.1.2","Hordeum vulgare",13910,664793
"3.2.1.2","Hordeum vulgare",2352,664793
"3.2.1.2","Arabidopsis thaliana",59323,666646
"3.2.1.2","Arabidopsis thaliana",121,666646
"3.2.1.2","Hordeum vulgare",61,664793
"3.2.1.2","Camelus bactrianus",61,694842
"3.2.1.2","Camelus bactrianus",5625,694842
"3.2.1.3","Aspergillus niger",375,136200
"3.2.1.3","Thermoplasma acidophilum",63,677784
"3.2.1.3","Aspergillus niveus",773,709374
"3.2.1.3","Aspergillus niger",4509,655179
"3.2.1.3","endophytic fungus EF6",896,717115
"3.2.1.3","Thermoplasma acidophilum",177,677784
"3.2.1.3","endophytic fungus EF6",177,717115
"3.2.1.3","Fusarium solani",21,679003
"3.2.1.3","Aspergillus niveus",21,709374
"3.2.1.3","endophytic fungus EF6",21,717115
"3.2.1.B3","Corynebacterium glutamicum",453,692397
"3.2.1.3","endophytic fungus EF6",135,717115
"3.2.1.3","Thermoplasma acidophilum",1162,654209
"3.2.1.3","Aspergillus niger",4254,655179
"3.2.1.3","Aspergillus niger",67,136200
"3.2.1.3","Aspergillus niger",2,667009
"3.2.1.3","Aspergillus niger",34753,655179
"3.2.1.3","Aspergillus phoenicis",3652,729945
"3.2.1.3","Thermoplasma acidophilum",12623,654209
"3.2.1.3","Halolactibacillus sp.",42,729486
"3.2.1.3","Aspergillus phoenicis",42,729945
"3.2.1.3","Thermoplasma acidophilum",5680,654209
"3.2.1.3","Aspergillus niger",47563,136200
"3.2.1.3","Aspergillus niger",1149,730189
"3.2.1.3","Aspergillus niger",587,730189
"3.2.1.3","Thermoplasma acidophilum",61,654209
"3.2.1.4","Ruminococcus albus",63,393634
"3.2.1.4","Mucor circinelloides",455,666698
"3.2.1.4","Bacillus subtilis",4906,393594
"3.2.1.4","Fusarium verticillioides",387,393620
"3.2.1.4","Haloarcula sp.",1750,727632
"3.2.1.4","Trichoderma reesei",147724,693995
"3.2.1.4","Bacillus sp.",15,694990
"3.2.1.4","Trichoderma koningii",82,393614
"3.2.1.4","Trichoderma reesei",82,664399
"3.2.1.4","Bacillus agaradhaerens",13054,677608
"3.2.1.4","Thermomyces lanuginosus",153,393607
"3.2.1.4","Clostridium josui",4802,393560
"3.2.1.4","Ruminococcus albus",4802,393634
"3.2.1.4","Populus x canadensis",4802,393637
"3.2.1.4","unidentified microorganism",985,680965
"3.2.1.4","Clostridium josui",45,393560
"3.2.1.4","Bacillus subtilis",45,393594
"3.2.1.4","Ruminococcus albus",45,393634
"3.2.1.4","Populus x canadensis",45,393637
"3.2.1.4","Lysobacter sp.",21,678783
"3.2.1.4","Bacillus subtilis",2337,393594
"3.2.1.4","Mucor circinelloides",640,666698
"3.2.1.4","Ruminococcus albus",44,393634
"3.2.1.4","Populus x canadensis",44,393637
"3.2.1.4","Bacillus subtilis",163,393594
"3.2.1.4","Bacillus subtilis",135,393594
"3.2.1.4","Bacillus subtilis",605,393594
"3.2.1.4","Fusarium verticillioides",442,393620
"3.2.1.4","Bacillus subtilis",834,393594
"3.2.1.4","Trichoderma koningii",31848,393614
"3.2.1.4","Bacillus sp.",6,694990
"3.2.1.4","Clostridium cellulovorans",139440,681350
"3.2.1.4","Trichoderma viride",2,393603
"3.2.1.4","Aspergillus niger",2,717405
"3.2.1.4","Artemia salina",2,729140
"3.2.1.4","Haloarcula sp.",14171,727632
"3.2.1.4","Artemia salina",42,729140
"3.2.1.4","Bacillus sp.",42,730223
"3.2.1.4","Lysobacter sp.",89,678783
"3.2.1.4","Bacillus agaradhaerens",329,677608
"3.2.1.4","Bacillus agaradhaerens",21872,677608
"3.2.1.4","Aspergillus niger",176021,717405
"3.2.1.4","Paenibacillus barcinonensis",2504,730175
"3.2.1.6","Bacillus licheniformis",63,677749
"3.2.1.6","Alicyclobacillus sp.",63,713878
"3.2.1.6","Bacillus subtilis",532,707190
"3.2.1.7","Kluyveromyces marxianus",677,678762
"3.2.1.7","Aspergillus ficuum",39,729526
"3.2.1.7","Kluyveromyces marxianus",2,678762
"3.2.1.7","Aspergillus niger",2,695820
"3.2.1.7","Kluyveromyces marxianus",2,695820
"3.2.1.7","Penicillium sp.",2,695820
"3.2.1.7","Kluyveromyces marxianus",1358,678762
"3.2.1.8","Alternaria mali",399,695683
"3.2.1.8","Aspergillus giganteus",129933,665016
"3.2.1.8","Acrophialophora nainiana",63,655620
"3.2.1.8","Aspergillus caespitosus",63,666701
"3.2.1.8","Penicillium citrinum",63,681711
"3.2.1.8","Bacillus megaterium",63,681810
"3.2.1.8","Streptomyces sp. TN119",63,707196
"3.2.1.8","Penicillium sp. CGMCC 1669",63,707207
"3.2.1.8","Penicillium sclerotiorum",63,707211
"3.2.1.8","Nesterenkonia xinjiangensis",63,707216
"3.2.1.8","Bispora sp. MEY-1",63,707258
"3.2.1.8","Bispora sp. MEY-1",63,708455
"3.2.1.8","Bacillus sp.",63,708851
"3.2.1.8","Alicyclobacillus sp.",63,717947
"3.2.1.8","Paenibacillus campinasensis",63,718337
"3.2.1.8","Actinobacterium sp.",63,730872
"3.2.1.8","Bacillus megaterium",455,681810
"3.2.1.8","Thermomyces lanuginosus",152044,695819
"3.2.1.8","Bacillus megaterium",302,681810
"3.2.1.8","Bacillus sp.",773,171645
"3.2.1.8","Bacillus amyloliquefaciens",773,171646
"3.2.1.8","Bacillus circulans",773,678008
"3.2.1.8","Streptomyces sp. S27",773,695696
"3.2.1.8","Streptomyces sp. S9",773,695801
"3.2.1.8","Streptomyces sp. S27",773,695838
"3.2.1.8","Alternaria mali",15,695683
"3.2.1.8","Bacillus licheniformis",15,697502
"3.2.1.8","uncultured bacterium",15,717134
"3.2.1.8","Alternaria mali",50663,695683
"3.2.1.8","Alternaria mali",23,695683
"3.2.1.8","Bacillus licheniformis",23,697502
"3.2.1.8","uncultured bacterium",23,717134
"3.2.1.8","Bacillus licheniformis",19,697502
"3.2.1.8","Bacillus megaterium",4235,681810
"3.2.1.8","Staphylococcus sp.",45,171641
"3.2.1.8","Bacillus sp.",45,171645
"3.2.1.8","Bacillus amyloliquefaciens",45,171646
"3.2.1.8","Aspergillus versicolor",45,666703
"3.2.1.8","Bacillus circulans",45,678008
"3.2.1.8","Penicillium citrinum",45,681711
"3.2.1.8","Bacillus megaterium",45,681810
"3.2.1.8","Penicillium sclerotiorum",45,707211
"3.2.1.8","Actinobacterium sp.",45,730872
"3.2.1.8","Bacillus circulans",896,678008
"3.2.1.8","Saccharopolyspora sp. S582",896,717401
"3.2.1.8","Acrophialophora nainiana",554,655620
"3.2.1.8","Acrophialophora nainiana",177,655620
"3.2.1.8","Streptomyces thermocarboxydus",177,709555
"3.2.1.8","Bacillus amyloliquefaciens",21,171646
"3.2.1.8","Bacillus circulans",21,678008
"3.2.1.8","Bacillus halodurans",21,679547
"3.2.1.8","Bacillus halodurans",21,731022
"3.2.1.8","Caecomyces sp. CR4",223,691953
"3.2.1.8","Bacillus sp.",44,667012
"3.2.1.8","Bacillus sp.",44,708851
"3.2.1.8","Aspergillus fumigatus",67,682991
"3.2.1.8","Melanocarpus albomyces",213,654986
"3.2.1.8","Acrophialophora nainiana",74,655620
"3.2.1.8","Bacillus megaterium",74,681810
"3.2.1.8","Aspergillus fumigatus",74,682991
"3.2.1.8","Acrophialophora nainiana",119,655620
"3.2.1.8","Bacillus licheniformis",152,697502
"3.2.1.8","Cellulomonas fimi",86,171653
"3.2.1.8","Alternaria mali",6,695683
"3.2.1.8","Bacillus licheniformis",6,697502
"3.2.1.8","Bacillus licheniformis",11,697502
"3.2.1.8","Euphausia superba",2,655257
"3.2.1.8","Bacillus subtilis",2,680288
"3.2.1.8","Penicillium purpurogenum",2,680288
"3.2.1.8","Triticum aestivum",2,680288
"3.2.1.8","Triticum aestivum",2,680312
"3.2.1.8","Caecomyces sp. CR4",2,691953
"3.2.1.8","Ampullaria crossean",2,695295
"3.2.1.8","Trichoderma inhamatum",2,695668
"3.2.1.8","Streptomyces sp. S27",2,695696
"3.2.1.8","Neocallimastix patriciarum",2,695791
"3.2.1.8","Streptomyces sp. S9",2,695801
"3.2.1.8","Thermomyces lanuginosus",2,695819
"3.2.1.8","Bacillus licheniformis",2,697502
"3.2.1.8","Aspergillus flavus",2,698405
"3.2.1.8","Aspergillus niger",2,698405
"3.2.1.8","Aspergillus ochraceus",2,698405
"3.2.1.8","Aspergillus oryzae",2,698405
"3.2.1.8","Aureobasidium pullulans",2,698405
"3.2.1.8","Penicillium citrinum",2,698405
"3.2.1.8","Trichoderma harzianum",2,698405
"3.2.1.8","Trichoderma viride",2,698405
"3.2.1.8","Paenibacillus curdlanolyticus",2,699498
"3.2.1.8","Chaetomium thermophilum",2,701091
"3.2.1.8","Bacillus halodurans",2,729408
"3.2.1.8","Penicillium citrinum",42,681711
"3.2.1.8","Alternaria mali",2149,695683
"3.2.1.8","Alternaria mali",329,695683
"3.2.1.8","Penicillium sclerotiorum",2865,707211
"3.2.1.8","Penicillium sclerotiorum",248,707211
"3.2.1.8","Bacillus megaterium",593,681810
"3.2.1.8","Penicillium citrinum",124,681711
"3.2.1.8","Penicillium sclerotiorum",2357,707211
"3.2.1.8","Bacillus subtilis",587,655381
"3.2.1.8","Paenibacillus campinasensis",167964,718337
"3.2.1.8","Penicillium citrinum",66989,681711
"3.2.1.8","Streptomyces thermocarboxydus",61,709555
"3.2.1.8","Alternaria mali",50328,695683
"3.2.1.8","Penicillium citrinum",555,681711
"3.2.1.8","Actinobacterium sp.",514,730872
"3.2.1.8","Streptomyces thermocarboxydus",2672,709555
"3.2.1.8","Penicillium citrinum",116,681711
"3.2.1.8","Alternaria mali",116,695683
"3.2.1.8","Saccharopolyspora sp. S582",116,717401
"3.2.1.8","Alternaria mali",22931,695683
"3.2.1.8","Bacillus licheniformis",14,697502
"3.2.1.10","Thermoanaerobium sp.",63,326242
"3.2.1.10","Thermoanaerobium sp.",45,326242
"3.2.1.10","Geobacillus thermoglucosidasius",123232,655073
"3.2.1.10","Geobacillus thermoglucosidasius",6131,655073
"3.2.1.10","Homo sapiens",2,"666140, 677949"
"3.2.1.11","Avena sativa",7152,135737
"3.2.1.11","Flavobacterium sp. M-73",15,135745
"3.2.1.11","Talaromyces funiculosus",23,135731
"3.2.1.11","Lipomyces starkeyi",414,671015
"3.2.1.11","Talaromyces funiculosus",19,135731
"3.2.1.11","Lipomyces starkeyi",347,671015
"3.2.1.11","Flavobacterium sp. M-73",6,135745
"3.2.1.11","Talaromyces funiculosus",11,135731
"3.2.1.11","Flavobacterium sp. M-73",11,135745
"3.2.1.11","Purpureocillium lilacinum",2,678011
"3.2.1.11","Chaetomium erraticum",2,680987
"3.2.1.11","Lipomyces starkeyi",2860,671015
"3.2.1.11","Lipomyces starkeyi",3228,671015
"3.2.1.11","Lipomyces starkeyi",271,671015
"3.2.1.14","Streptomyces sp.",63,655938
"3.2.1.14","Bacillus cereus",63,707780
"3.2.1.14","Laceyella putida",20136,729087
"3.2.1.14","Bacillus thuringiensis",21,717546
"3.2.1.14","Neurospora crassa",702,393502
"3.2.1.14","Anaeromyces mucronatus",67,692417
"3.2.1.14","Orpinomyces sp.",67,692417
"3.2.1.14","Verticillium albo-atrum",79,393488
"3.2.1.14","Thermococcus kodakarensis",79,656022
"3.2.1.14","Lactococcus lactis",147723,692328
"3.2.1.14","Populus trichocarpa x Populus deltoides",2,664431
"3.2.1.14","Homo sapiens",2,664449
"3.2.1.14","Nicotiana tabacum",2,664912
"3.2.1.14","Cucumis melo",2,666168
"3.2.1.14","Mus musculus",2,666758
"3.2.1.14","Moritella marina",2,692256
"3.2.1.14","Brassica juncea",2,693419
"3.2.1.14","Bromus inermis",2,694722
"3.2.1.14","Crocus sativus",2,694753
