,EC_number,Compound,Organism_inh,UniqueOrganisms_Ki,Organism_act,UniqueOrganisms_Act
5284,1.14.13.10,EDTA,0.0,0,1.0,Arthrobacter nicotinovorans
5285,1.14.13.100,Diethylstilbestrol,0.0,0,1.0,Homo sapiens
5286,1.14.13.101,Metyrapone,0.0,0,1.0,Crotalaria scassellatii
5287,1.14.13.101,Octylamine,0.0,0,1.0,Crotalaria scassellatii
5288,1.14.13.102,NADH,0.0,0,1.0,Petroselinum crispum
5289,1.14.13.11,Ascorbate,0.0,0,1.0,Cucumis sativus
5290,1.14.13.11,Glutathione,0.0,0,1.0,Cucumis sativus
5291,1.14.13.11,Mercaptoethanol,0.0,0,1.0,Cucumis sativus
5292,1.14.13.111,FAD,0.0,0,1.0,Afipia felis
5293,1.14.13.119,Dimethyl sulfoxide,0.0,0,1.0,Nicotiana tabacum
5294,1.14.13.12,Ascorbate,0.0,0,2.0,"Aspergillus niger,Pseudomonas sp."
5295,1.14.13.12,Mercaptoethanol,0.0,0,1.0,Pseudomonas sp.
5296,1.14.13.124,Glutathione,0.0,0,1.0,Arabidopsis thaliana
5297,1.14.13.126,Calcitriol,0.0,0,2.0,"Mus musculus,Rattus norvegicus"
5298,1.14.13.129,3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate,0.0,0,1.0,Agrobacterium aurantiacum
5299,1.14.13.129,Deoxycholic acid,0.0,0,1.0,Agrobacterium aurantiacum
5300,1.14.13.13,Hydrogen cyanide,0.0,0,1.0,Gallus gallus
5301,1.14.13.13,Malate,0.0,0,3.0,"Gallus gallus,Mammalia"
5302,1.14.13.13,Succinate,0.0,0,3.0,"Gallus gallus,Mammalia,Rattus norvegicus"
5303,1.14.13.132,2-Heptyl-4-hydroxyquinoline-N-oxide,0.0,0,1.0,Candida albicans
5304,1.14.13.14,D-Glucose 6-phosphate,0.0,0,1.0,Melilotus albus
5305,1.14.13.140,EDTA,0.0,0,1.0,Zea mays
5306,1.14.13.148,Chlorpromazine,0.0,0,1.0,Homo sapiens
5307,1.14.13.148,Imipramine,0.0,0,1.0,Homo sapiens
5308,1.14.13.153,FAD,0.0,0,1.0,Salvia officinalis
5309,1.14.13.153,FMN,0.0,0,1.0,Salvia officinalis
5310,1.14.13.157,Dexamethasone,0.0,0,1.0,Rattus norvegicus
5311,1.14.13.157,Phenobarbital,0.0,0,1.0,Rattus norvegicus
5312,1.14.13.157,Pregnenolone carbonitrile,0.0,0,1.0,Rattus norvegicus
5313,1.14.13.159,Sodium chloride,0.0,0,1.0,Pseudonocardia autotrophica
5314,1.14.13.161,FAD,0.0,0,1.0,Salvia officinalis
5315,1.14.13.161,FMN,0.0,0,1.0,Salvia officinalis
5316,1.14.13.184,Phenobarbital,0.0,0,1.0,Panax notoginseng
5317,1.14.13.195,L-Arginine,0.0,0,1.0,Aspergillus fumigatus
5318,1.14.13.195,L-Lysine,0.0,0,1.0,Pseudomonas aeruginosa
5319,1.14.13.195,L-Ornithine,0.0,0,1.0,Pseudomonas aeruginosa
5320,1.14.13.2,EDTA,0.0,0,1.0,Corynebacterium glutamicum
5321,1.14.13.21,N-Ethylmaleimide,0.0,0,1.0,Petroselinum crispum
5322,1.14.13.24,"2,5-Dihydroxybenzoate",0.0,0,1.0,Rhodococcus jostii
5323,1.14.13.24,3-Hydroxybenzoate,0.0,0,1.0,Rhodococcus jostii
5324,1.14.13.30,Benzene,0.0,0,1.0,Homo sapiens
5325,1.14.13.30,Phenol,0.0,0,1.0,Homo sapiens
5326,1.14.13.30,Retinoate,0.0,0,2.0,"Homo sapiens,Mus musculus"
5327,1.14.13.35,3-Hydroxyanthranilate,0.0,0,1.0,Aspergillus niger
5328,1.14.13.35,Anthranilate,0.0,0,1.0,Aspergillus niger
5329,1.14.13.35,Formylanthranilate,0.0,0,1.0,Trichosporon cutaneum
5330,1.14.13.35,Indole,0.0,0,1.0,Aspergillus niger
5331,1.14.13.35,Salicylate,0.0,0,2.0,Trichosporon cutaneum
5332,1.14.13.39,Aspirin,0.0,0,1.0,Homo sapiens
5333,1.14.13.39,L-Arginine,0.0,0,1.0,Rattus norvegicus
5334,1.14.13.39,Tetrahydrobiopterin,0.0,0,3.0,"Bacillus subtilis,Homo sapiens,Staphylococcus aureus"
5335,1.14.13.41,Glutathione,0.0,0,1.0,Sorghum bicolor
5336,1.14.13.47,FAD,0.0,0,1.0,Mentha x piperita
5337,1.14.13.47,FMN,0.0,0,1.0,Mentha x piperita
5338,1.14.13.49,FAD,0.0,0,1.0,Perilla frutescens
5339,1.14.13.49,FMN,0.0,0,1.0,Perilla frutescens
5340,1.14.13.50,EDTA,0.0,0,1.0,Arthrobacter sp.
5341,1.14.13.52,NADH,0.0,0,1.0,Cicer arietinum
5342,1.14.13.53,NADH,0.0,0,2.0,"Cicer arietinum,Glycine max"
5343,1.14.13.59,L-Ornithine,0.0,0,1.0,Escherichia coli
5344,1.14.13.6,3-Cresol,0.0,0,2.0,"Pseudomonas fluorescens,Pseudomonas putida"
5345,1.14.13.62,Ethanol,0.0,0,1.0,Pseudomonas putida
5346,1.14.13.67,Diazepam,0.0,0,2.0,"Canis lupus familiaris,Homo sapiens"
5347,1.14.13.70,Lanosterol,0.0,0,1.0,Saccharomyces cerevisiae
5348,1.14.13.8,Cholic acid,0.0,0,2.0,"Homo sapiens,Ovis aries"
5349,1.14.13.8,Octylamine,0.0,0,9.0,"Mus musculus,Oryctolagus cuniculus,Rattus norvegicus,Sus scrofa"
5350,1.14.13.81,ATP,0.0,0,1.0,Cucumis sativus
5351,1.14.13.81,Ascorbate,0.0,0,2.0,"Chlamydomonas reinhardtii,Synechocystis sp."
5352,1.14.13.81,S-Adenosyl-L-methionine,0.0,0,2.0,Cucumis sativus
5353,1.14.13.82,Tetrahydrofolate,0.0,0,1.0,Sphingomonas paucimobilis
5354,1.14.13.84,n-Hexane,0.0,0,1.0,Pseudomonas fluorescens
5355,1.14.13.85,NADH,0.0,0,1.0,Glycine max
5356,1.14.13.88,Mercaptoethanol,0.0,0,1.0,Petunia x hybrida
5357,1.14.13.9,Thiocyanate,0.0,0,1.0,Rattus norvegicus
5358,1.14.13.92,n-Hexane,0.0,0,1.0,Pseudomonas fluorescens
5359,1.14.13.93,Abscisate,0.0,0,2.0,"Arabidopsis thaliana,Solanum lycopersicum"
5360,1.14.13.93,NADH,0.0,0,1.0,Zea mays
5361,1.14.14.1,Amphetamine,0.0,0,1.0,Sus scrofa
5362,1.14.14.1,Anastrozole,0.0,0,1.0,Homo sapiens
5363,1.14.14.1,Cadmium,0.0,0,2.0,"Hypophthalmichthys molitrix,Silurus glanis"
5364,1.14.14.1,Dimethyl sulfoxide,0.0,0,1.0,Bacillus subtilis
5365,1.14.14.1,FADH2,0.0,0,1.0,Pseudomonas sp.
5366,1.14.14.1,FMN,0.0,0,1.0,synthetic construct
5367,1.14.14.1,Mescaline,0.0,0,1.0,Sus scrofa
5368,1.14.14.1,Methanol,0.0,0,1.0,Drosophila melanogaster
5369,1.14.14.1,Octylamine,0.0,0,1.0,Sus scrofa
5370,1.14.14.1,Phenethylamine,0.0,0,1.0,Sus scrofa
5371,1.14.14.1,Phenobarbital,0.0,0,1.0,Helicoverpa zea
5372,1.14.14.10,FMN,0.0,0,1.0,Aminobacter aminovorans
5373,1.14.14.3,Ammonia,0.0,0,1.0,Vibrio harveyi
5374,1.14.14.3,Ethanolamine,0.0,0,1.0,Vibrio harveyi
5375,1.14.14.3,Ethylamine,0.0,0,1.0,Vibrio harveyi
5376,1.14.14.3,Imidazole,0.0,0,1.0,Vibrio harveyi
5377,1.14.14.3,Methanol,0.0,0,1.0,Aliivibrio fischeri
5378,1.14.14.3,Methylamine,0.0,0,1.0,Vibrio harveyi
5379,1.14.14.9,4-Hydroxyphenylacetate,0.0,0,1.0,Acinetobacter baumannii
5380,1.14.15.1,"1,4-Bis(2-ethylhexyl) sulfosuccinate",0.0,0,1.0,Pseudomonas putida
5381,1.14.15.1,Glycerol,0.0,0,1.0,Pseudomonas putida
5382,1.14.15.1,Methanol,0.0,0,1.0,Pseudomonas putida
5383,1.14.15.3,1-Butanol,0.0,0,1.0,Thauera butanivorans
5384,1.14.15.3,Butanal,0.0,0,1.0,Thauera butanivorans
5385,1.14.15.4,2-Oxoglutarate,0.0,0,1.0,Bos taurus
5386,1.14.15.4,Fumarate,0.0,0,1.0,Bos taurus
5387,1.14.15.4,Malate,0.0,0,1.0,Bos taurus
5388,1.14.15.4,NADPH,0.0,0,1.0,Curvularia lunata
5389,1.14.15.6,Glycerol,0.0,0,1.0,Bos taurus
5390,1.14.15.6,Octadecanoic acid,0.0,0,1.0,Bos taurus
5391,1.14.15.8,Heme,0.0,0,1.0,Bacillus megaterium
5392,1.14.16.1,4-Hydroxyphenylacetate,0.0,0,1.0,Pseudomonas sp.
5393,1.14.16.1,Glycerol,0.0,0,1.0,Homo sapiens
5394,1.14.16.1,N-Ethylmaleimide,0.0,0,1.0,Rattus norvegicus
5395,1.14.16.1,Tetrahydrobiopterin,0.0,0,1.0,Homo sapiens
5396,1.14.16.2,20-Hydroxyecdysone,0.0,0,2.0,"Drosophila melanogaster,Drosophila virilis"
5397,1.14.16.2,"3',5'-Cyclic AMP",0.0,0,1.0,Heteropneustes fossilis
5398,1.14.16.2,"7,12-Dimethylbenz[a]anthracene",0.0,0,1.0,Rattus norvegicus
5399,1.14.16.2,Estradiol-17beta,0.0,0,2.0,Heteropneustes fossilis
5400,1.14.16.2,IBMX,0.0,0,1.0,Heteropneustes fossilis
5401,1.14.16.2,Juvenile hormone III,0.0,0,2.0,"Drosophila melanogaster,Drosophila virilis"
5402,1.14.16.2,Retinol,0.0,0,1.0,Bos taurus
5403,1.14.16.2,SDS,0.0,0,1.0,Rattus norvegicus
5404,1.14.16.2,Theophylline,0.0,0,1.0,Heteropneustes fossilis
5405,1.14.16.3,NADH,0.0,0,1.0,Tecoma stans
5406,1.14.16.3,NADPH,0.0,0,1.0,Tecoma stans
5407,1.14.16.4,Acetylcysteine,0.0,0,1.0,Mus musculus
5408,1.14.16.4,Calcium chloride anhydrous,0.0,0,1.0,Thunnus albacares
5409,1.14.16.4,Cysteamine,0.0,0,1.0,Mus musculus
5410,1.14.16.4,Glutathione,0.0,0,1.0,Mus musculus
5411,1.14.16.4,Mercaptoethanol,0.0,0,2.0,Mus musculus
5412,1.14.16.5,Ammonium chloride,0.0,0,1.0,Rattus norvegicus
5413,1.14.16.5,Glutathione,0.0,0,2.0,Rattus norvegicus
5414,1.14.16.6,Tetrahydrofolate,0.0,0,1.0,Pseudomonas putida
5415,1.14.16.6,Tetrahydropteridine,0.0,0,1.0,Pseudomonas putida
5416,1.14.17.1,"3',5'-Cyclic AMP",0.0,0,1.0,Rattus norvegicus
5417,1.14.17.1,Acetate,0.0,0,2.0,"Bos taurus,Gallus gallus"
5418,1.14.17.1,Dehydroascorbate,0.0,0,1.0,Gallus gallus
5419,1.14.17.1,Ferricyanide,0.0,0,1.0,Bos taurus
5420,1.14.17.1,Fumarate,0.0,0,2.0,"Bos taurus,Gallus gallus"
5421,1.14.17.1,Hydrochloric acid,0.0,0,1.0,Bos taurus
5422,1.14.17.1,Orthophosphate,0.0,0,1.0,Bos taurus
5423,1.14.17.3,Acetate,0.0,0,1.0,Xenopus laevis
5424,1.14.17.3,Dexamethasone,0.0,0,1.0,Rattus norvegicus
5425,1.14.17.3,Hydrochloric acid,0.0,0,1.0,Xenopus laevis
5426,1.14.17.3,Hydroiodic acid,0.0,0,1.0,Xenopus laevis
5427,1.14.17.4,Ascorbate,0.0,0,10.0,"Cucurbita maxima,Helianthus annuus,Malus domestica,Persea americana,Pyrus communis,Solanum lycopersicum,plant"
5428,1.14.17.4,CO2,0.0,0,17.0,"Cucumis melo,Cucurbita maxima,Helianthus annuus,Malus domestica,Pyrus communis,Solanum lycopersicum,Vigna radiata,Zea mays"
5429,1.14.17.4,Carbonic acid,0.0,0,3.0,"Agaricus bisporus,Malus domestica,Solanum lycopersicum"
5430,1.14.17.4,Ethylene,0.0,0,3.0,"Cucurbita maxima,Malus domestica,Solanum lycopersicum"
5431,1.14.17.4,Hydrogen cyanide,0.0,0,1.0,Malus domestica
5432,1.14.17.4,Indole-3-acetate,0.0,0,1.0,Vigna radiata
5433,1.14.18.1,3-Hydroxyanthranilate,0.0,0,1.0,Agaricus bisporus
5434,1.14.18.1,Aloe-emodin,0.0,0,2.0,"Agaricus bisporus,Mus musculus"
5435,1.14.18.1,Caffeate,0.0,0,1.0,Trifolium pratense
5436,1.14.18.1,Calcium chloride anhydrous,0.0,0,1.0,Trapa acornis
5437,1.14.18.1,Catechol,0.0,0,11.0,"Bromus carinatus,Bromus diandrus var. rigidus,Bromus erectus,Bromus fasciculatus,Bromus hordeaceus,Bromus inermis,Bromus japonicus,Bromus kalmii,Bromus madritensis,Bromus tectorum,Trifolium pratense"
5438,1.14.18.1,Chlorogenate,0.0,0,1.0,Trifolium pratense
5439,1.14.18.1,Chrysophanol,0.0,0,4.0,"Agaricus bisporus,Mus musculus"
5440,1.14.18.1,Dimethyl sulfoxide,0.0,0,2.0,"Bacillus megaterium,Pyrus communis"
5441,1.14.18.1,Emodin,0.0,0,4.0,"Agaricus bisporus,Mus musculus"
5442,1.14.18.1,Ethanol,0.0,0,1.0,Bacillus megaterium
5443,1.14.18.1,Ferulate,0.0,0,3.0,"Musa x paradisiaca,Populus nigra,Pseudomonas putida"
5444,1.14.18.1,Gallate,0.0,0,3.0,"Agaricus bisporus,Mus musculus,Populus nigra"
5445,1.14.18.1,Methanol,0.0,0,2.0,"Bacillus megaterium,Marsupenaeus japonicus"
5446,1.14.18.1,Orthophosphate,0.0,0,1.0,Populus nigra
5447,1.14.18.1,Propan-2-ol,0.0,0,1.0,Bacillus megaterium
5448,1.14.18.1,SDS,0.0,0,18.0,"Aeromonas media,Bacillus megaterium,Bacillus thuringiensis,Bactris gasipaes,Beta vulgaris,Crocus sativus,Euterpe edulis,Euterpe oleracea,Litopenaeus vannamei,Marsupenaeus japonicus,Prunus persica,Solanum tuberosum,Spinacia oleracea,Trapa acornis,Trifolium pratense,Xenopus laevis"
5449,1.14.18.1,Xanthotoxin,0.0,0,1.0,Mus musculus
5450,1.14.18.2,Ascorbate,0.0,0,1.0,Asterias rubens
5451,1.14.18.2,Glutathione,0.0,0,1.0,Asterias rubens
5452,1.14.18.2,Octanoic acid,0.0,0,1.0,Mus musculus
5453,1.14.18.2,SDS,0.0,0,1.0,Mus musculus
5454,1.14.18.3,Fe3+,0.0,0,1.0,Methylococcus capsulatus
5455,1.14.18.4,EDTA,0.0,0,1.0,Ricinus communis
5456,1.14.19.1,"1,10-Phenanthroline",0.0,0,1.0,Fusarium oxysporum
5457,1.14.19.1,4-Cresol,0.0,0,1.0,Gallus gallus
5458,1.14.19.2,Glutathione,0.0,0,1.0,Carthamus tinctorius
5459,1.14.19.22,Abscisate,0.0,0,1.0,Sesamum indicum
5460,1.14.20.1,Ammonium chloride,0.0,0,1.0,Acremonium chrysogenum
5461,1.14.20.1,Ascorbate,0.0,0,5.0,"Acremonium chrysogenum,Actinomyces sp.,Amycolatopsis lactamdurans,Streptomyces clavuligerus"
5462,1.14.20.1,Fe2+,0.0,0,1.0,Streptomyces clavuligerus
5463,1.14.20.1,Glutathione,0.0,0,1.0,Streptomyces clavuligerus
5464,1.14.20.3,Ascorbate,0.0,0,1.0,Pectobacterium carotovorum
5465,1.14.99.1,Arachidonate,0.0,0,2.0,Homo sapiens
5466,1.14.99.1,Chinese gallotannin,0.0,0,1.0,Bos taurus
5467,1.14.99.1,Dopamine,0.0,0,2.0,"Oryctolagus cuniculus,Rattus norvegicus"
5468,1.14.99.1,Ellagic acid,0.0,0,1.0,Bos taurus
5469,1.14.99.1,Glutathione,0.0,0,2.0,"Homo sapiens,Oryctolagus cuniculus"
5470,1.14.99.1,Heme,0.0,0,1.0,Ovis aries
5471,1.14.99.1,Hydroquinone,0.0,0,3.0,"Bos taurus,Cavia porcellus,Oryctolagus cuniculus"
5472,1.14.99.1,Indole,0.0,0,1.0,Bos taurus
5473,1.14.99.1,Melatonin,0.0,0,2.0,"Bos taurus,Oryctolagus cuniculus"
5474,1.14.99.1,Serotonin,0.0,0,3.0,"Bos taurus,Cavia porcellus,Oryctolagus cuniculus"
5475,1.14.99.1,p-Benzoquinone,0.0,0,1.0,Bos taurus
5476,1.14.99.10,EDTA,0.0,0,1.0,Bos taurus
5477,1.14.99.10,Glutathione,0.0,0,1.0,Bos taurus
5478,1.14.99.10,Glutathione disulfide,0.0,0,1.0,Bos taurus
5479,1.14.99.10,Mercaptoethanol,0.0,0,1.0,Bos taurus
5480,1.14.99.14,1-Butanol,0.0,0,1.0,Aspergillus ochraceus
5481,1.14.99.14,11alpha-Hydroxyprogesterone,0.0,0,1.0,Aspergillus ochraceus
5482,1.14.99.14,Ethanol,0.0,0,1.0,Aspergillus ochraceus
5483,1.14.99.14,Hydrogen cyanide,0.0,0,1.0,Aspergillus ochraceus
5484,1.14.99.14,Methanol,0.0,0,1.0,Aspergillus ochraceus
5485,1.14.99.14,Phenol,0.0,0,1.0,Aspergillus ochraceus
5486,1.14.99.14,Progesterone,0.0,0,1.0,Aspergillus ochraceus
5487,1.14.99.14,Propan-2-ol,0.0,0,1.0,Aspergillus ochraceus
5488,1.14.99.19,ATP,0.0,0,2.0,Rattus norvegicus
5489,1.14.99.19,Magnesium cation,0.0,0,1.0,Rattus norvegicus
5490,1.14.99.22,20-Hydroxyecdysone,0.0,0,1.0,Bombyx mori
5491,1.14.99.22,ATP,0.0,0,1.0,Schistocerca gregaria
5492,1.14.99.22,Octopamine,0.0,0,2.0,"Drosophila melanogaster,Drosophila virilis"
5493,1.14.99.24,Dimethyl sulfoxide,0.0,0,1.0,Corynebacterium sp.
5494,1.14.99.24,Ethanol,0.0,0,1.0,Rhodococcus sp.
5495,1.14.99.24,Methanol,0.0,0,1.0,Corynebacterium sp.
5496,1.14.99.24,"N,N-Dimethylformamide",0.0,0,1.0,Corynebacterium sp.
5497,1.14.99.3,Ascorbate,0.0,0,1.0,Arabidopsis thaliana
5498,1.14.99.3,Brazilin,0.0,0,1.0,Mus musculus
5499,1.14.99.3,Heme,0.0,0,1.0,Mus musculus
5500,1.14.99.3,Propanoate,0.0,0,1.0,Neisseria meningitidis
5501,1.14.99.3,Sildenafil,0.0,0,1.0,Rattus norvegicus
5502,1.14.99.36,Cetyltrimethylammonium bromide,0.0,0,1.0,Rattus norvegicus
5503,1.14.99.36,Glutathione,0.0,0,7.0,"Cavia porcellus,Homo sapiens,Oryctolagus cuniculus,Rattus norvegicus,Sus scrofa"
5504,1.14.99.36,Glycocholate,0.0,0,1.0,Rattus norvegicus
5505,1.14.99.36,Hexadecanoic acid,0.0,0,1.0,Rattus norvegicus
5506,1.14.99.36,Linoleate,0.0,0,1.0,Rattus norvegicus
5507,1.14.99.36,Mercaptoethanol,0.0,0,3.0,"Homo sapiens,Rattus norvegicus,Sus scrofa"
5508,1.14.99.36,SDS,0.0,0,3.0,"Homo sapiens,Rattus norvegicus"
5509,1.14.99.37,FAD,0.0,0,2.0,"Taxus brevifolia,Taxus cuspidata"
5510,1.14.99.37,FMN,0.0,0,2.0,"Taxus brevifolia,Taxus cuspidata"
5511,1.14.99.38,25-Hydroxycholesterol,0.0,0,1.0,Mus musculus
5512,1.14.99.38,Di[3-deoxy-D-manno-octulosonyl]-lipid A,0.0,0,1.0,Mus musculus
5513,1.14.99.39,Spermine,0.0,0,1.0,Nitrosomonas europaea
5514,1.14.99.4,Coumarin,0.0,0,1.0,Streptomyces roseochromogenes
5515,1.15.1.1,"1,10-Phenanthroline",0.0,0,1.0,Pseudomonas putida
5516,1.15.1.1,Dihydrotestosterone,0.0,0,1.0,Rattus norvegicus
5517,1.15.1.1,Estradiol-17beta,0.0,0,1.0,Rattus norvegicus
5518,1.15.1.1,Malathion,0.0,0,1.0,Rattus norvegicus
5519,1.15.1.1,Melatonin,0.0,0,1.0,Rattus norvegicus
5520,1.15.1.1,Mercaptoethanol,0.0,0,2.0,"Macrobrachium nipponense,Marinomonas sp."
5521,1.15.1.1,SDS,0.0,0,1.0,Macrobrachium nipponense
5522,1.15.1.1,Testosterone,0.0,0,1.0,Rattus norvegicus
5523,1.15.1.1,Thiourea,0.0,0,1.0,Marinomonas sp.
5524,1.15.1.1,Vitamin D3,0.0,0,1.0,Rattus norvegicus
5525,1.16.1.1,EDTA,0.0,0,2.0,"Acidithiobacillus ferrooxidans,Pseudomonas aeruginosa"
5526,1.16.1.1,Mercaptoethanol,0.0,0,5.0,"Acidithiobacillus ferrooxidans,Azotobacter chroococcum,Penicillium sp.,Yersinia enterolytica"
5527,1.16.1.1,NADPH,0.0,0,1.0,Pseudomonas aeruginosa
5528,1.16.1.1,Thioglycolate,0.0,0,1.0,Acidithiobacillus ferrooxidans
5529,1.16.1.2,3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate,0.0,0,1.0,Rattus norvegicus
5530,1.16.1.5,"1,10-Phenanthroline",0.0,0,1.0,Rattus norvegicus
5531,1.16.1.5,EDTA,0.0,0,1.0,Rattus norvegicus
5532,1.16.1.5,Phenobarbital,0.0,0,1.0,Rattus norvegicus
5533,1.16.3.1,Chlorpromazine,0.0,0,1.0,Bos taurus
5534,1.16.3.1,Promazine,0.0,0,1.0,Bos taurus
5535,1.16.5.1,Ascorbate,0.0,0,1.0,Schistosoma japonicum
5536,1.16.5.1,Dehydroascorbate,0.0,0,1.0,Mus musculus
5537,1.16.5.1,"L-Galactono-1,4-lactone",0.0,0,3.0,"Homo sapiens,Mus musculus,Rattus norvegicus"
5538,1.17.1.4,Ammonium chloride,0.0,0,1.0,Streptomyces cyanogenus
5539,1.17.1.4,Dithioerythritol,0.0,0,1.0,Rattus sp.
5540,1.17.1.4,Sodium chloride,0.0,0,1.0,Streptomyces cyanogenus
5541,1.17.1.4,p-Chloromercuribenzoate,0.0,0,1.0,Rattus sp.
5542,1.17.1.5,Arsenic acid,0.0,0,1.0,Clostridium sp.
5543,1.17.1.5,Orthophosphate,0.0,0,1.0,Clostridium sp.
5544,1.17.1.8,L-Aspartate 4-semialdehyde,0.0,0,1.0,Corynebacterium glutamicum
5545,1.17.1.8,NADPH,0.0,0,1.0,Escherichia coli
5546,1.17.1.8,Pyruvate,0.0,0,1.0,Corynebacterium glutamicum
5547,1.17.3.2,"1,4-Dioxane",0.0,0,1.0,Bos taurus
5548,1.17.3.2,Acetylcysteine,0.0,0,1.0,Bos taurus
5549,1.17.3.2,Ascorbate,0.0,0,1.0,Bos taurus
5550,1.17.3.2,Ethanol,0.0,0,1.0,Bos taurus
5551,1.17.3.2,Glutathione,0.0,0,1.0,Bos taurus
5552,1.17.3.2,Methanol,0.0,0,1.0,Bos taurus
5553,1.17.3.2,"N,N-Dimethylformamide",0.0,0,1.0,Bos taurus
5554,1.17.3.2,"Potassium 2,6-dihydroxytriazinecarboxylate",0.0,0,1.0,Rattus norvegicus
5555,1.17.3.2,Propane-1-ol,0.0,0,1.0,Bos taurus
5556,1.17.4.1,ATP,0.0,0,34.0,"Acutodesmus obliquus,Bacillus subtilis,Bacteroides fragilis,Bos taurus,Chlamydia trachomatis,Chlorella pyrenoidosa,Corynebacterium ammoniagenes,Cricetulus griseus,Enterobacteria phage T2,Enterobacteria phage T4,Enterobacteria phage T5,Enterobacteria phage T6,Escherichia coli,Homo sapiens,Mesocricetus auratus,Mus musculus,Mycobacterium tuberculosis,Oryctolagus cuniculus,Pseudomonas aeruginosa,Rattus norvegicus,Saccharomyces cerevisiae,Salmonella enterica subsp. enterica serovar Typhimurium,Vaccinia virus"
5557,1.17.4.1,Dihydrolipoate,0.0,0,1.0,Mus musculus
5558,1.17.4.1,Dithioerythritol,0.0,0,1.0,Oryctolagus cuniculus
5559,1.17.4.1,EDTA,0.0,0,1.0,Mus musculus
5560,1.17.4.1,GTP,0.0,0,1.0,Cricetulus griseus
5561,1.17.4.1,Mercaptoethanol,0.0,0,1.0,Oryctolagus cuniculus
5562,1.17.4.1,Orthophosphate,0.0,0,2.0,"Acutodesmus obliquus,Saccharomyces cerevisiae"
5563,1.17.4.1,dCTP,0.0,0,12.0,"Acutodesmus obliquus,Bos taurus,Cricetulus griseus,Enterobacteria phage T4,Escherichia coli,Homo sapiens,Mesocricetus auratus,Mus musculus,Oryctolagus cuniculus,Rattus norvegicus,Saccharomyces cerevisiae"
5564,1.17.4.1,dGDP,0.0,0,1.0,Mus musculus
5565,1.17.4.1,dITP,0.0,0,1.0,Mus musculus
5566,1.17.4.2,ATP,0.0,0,4.0,"Bacillus megaterium,Deinococcus radiodurans,Euglena gracilis,Thermotoga maritima"
5567,1.17.4.2,"Cob(II)yrinate a,c diamide",0.0,0,1.0,Lactobacillus leichmannii
5568,1.17.4.2,Hydroxocobalamin,0.0,0,1.0,Lactobacillus leichmannii
5569,1.17.4.2,Mercaptoethanol,0.0,0,1.0,Lactobacillus leichmannii
5570,1.17.4.2,NADPH,0.0,0,1.0,Lactobacillus leichmannii
5571,1.17.4.2,dATP,0.0,0,8.0,"Anabaena sp.,Deinococcus radiodurans,Euglena gracilis,Lactobacillus leichmannii,Streptomyces aureofaciens,Thermotoga maritima"
5572,1.17.4.2,dCTP,0.0,0,4.0,"Euglena gracilis,Lactobacillus leichmannii"
5573,1.17.4.2,dGTP,0.0,0,7.0,"Anabaena sp.,Euglena gracilis,Lactobacillus leichmannii,Streptomyces aureofaciens"
5574,1.17.4.4,Dithioerythritol,0.0,0,1.0,Rattus norvegicus
5575,1.17.4.4,Glutathione,0.0,0,2.0,"Bos taurus,Rattus norvegicus"
5576,1.17.4.4,Glycerol,0.0,0,1.0,Bos taurus
5577,1.17.4.4,Lipoate,0.0,0,3.0,"Bos taurus,Rattus norvegicus"
5578,1.17.4.5,3-((3-Cholamidopropyl)dimethylammonium)-1-propanesulfonate,0.0,0,1.0,Bos taurus
5579,1.17.98.1,FADH2,0.0,0,1.0,Eubacterium sp.
5580,1.17.98.1,NADH,0.0,0,1.0,Eubacterium sp.
5581,1.17.99.3,ATP,0.0,0,1.0,Rattus norvegicus
5582,1.17.99.3,GTP,0.0,0,1.0,Rattus norvegicus
5583,1.17.99.3,ITP,0.0,0,1.0,Rattus norvegicus
5584,1.17.99.3,"Propane-1,2-diol",0.0,0,1.0,Rattus norvegicus
5585,1.17.99.3,"Propane-1,3-diol",0.0,0,1.0,Rattus norvegicus
5586,1.17.99.6,Cob(I)alamin,0.0,0,2.0,"Bacillus subtilis,Escherichia coli"
5587,1.18.1.1,FAD,0.0,0,1.0,Acinetobacter calcoaceticus
5588,1.18.1.2,Fe2+,0.0,0,1.0,Pseudomonas putida
5589,1.18.1.2,Fe3+,0.0,0,1.0,Pseudomonas putida
5590,1.18.1.2,Menadione,0.0,0,1.0,Pseudomonas putida
5591,1.18.1.2,Paraquat,0.0,0,1.0,Pseudomonas putida
5592,1.18.1.2,Sodium chloride,0.0,0,3.0,"Arthrospira platensis,Cyanidium caldarium,Pseudomonas putida"
5593,1.18.1.3,Acetyl-CoA,0.0,0,3.0,"Clostridium acetobutylicum,Clostridium pasteurianum,Clostridium tyrobutyricum"
5594,1.18.1.4,FAD,0.0,0,1.0,Pyrococcus furiosus
5595,1.18.1.8,Monensin,0.0,0,1.0,Acetobacterium woodii
5596,1.18.6.1,"(R)-2-Hydroxybutane-1,2,4-tricarboxylate",0.0,0,3.0,"Azotobacter chroococcum,Azotobacter vinelandii,Clostridium pasteurianum"
5597,1.18.6.1,Acetylene,0.0,0,1.0,Azotobacter vinelandii
5598,1.18.6.1,Molybdate,0.0,0,1.0,Rhodobacter capsulatus
