,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:1.14.18.1:63,ki,"('1.14.18.1', '63')",1.14.18.1,63,2-mercaptoethanol,9,0.22791296861625118,Plantae:7;Animalia:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.18.1#INHIBITORS,0.33348988440934663,Plantae:239;Animalia:147;Bacteria:75,636373;636383;636391;636403;636443;675101;687875;697540;713387,9,-0.10557691579309544
ki:1.7.3.3:19,ki,"('1.7.3.3', '19')",1.7.3.3,19,Cu2+,7,0.31856663037084476,Bacteria:4;Animalia:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.7.3.3#INHIBITORS,0.33795462160133621,Bacteria:47;Plantae:41;Animalia:16,"394140,394150;394145;394146;394161;394171;394173,394174;659535",7,-0.019387991230491453
ki:2.7.2.3:5261,ki,"('2.7.2.3', '5261')",2.7.2.3,5261,nucleoside diphosphates,9,0.25067956612937903,Animalia:6;Fungi:1;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.2.3#INHIBITORS,0.19377374987501231,Animalia:132;Fungi:48;Plantae:20;Bacteria:14;Chromista:4;Archaea:3,642251;642257,2,0.05690581625436672
ki:3.2.1.23:71,ki,"('3.2.1.23', '71')",3.2.1.23,71,D-galactose,24,0.28173219870016897,Bacteria:12;Plantae:8;Fungi:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,"171288;171293;171296;171298;171302;171308;171309;171310;171318;171321;171327;171329;171346;171353;656940;665287;679560;682439;682457;701854;704135;706614,706624;713677",23,0.021378743582890658
ki:3.2.1.20:412,ki,"('3.2.1.20', '412')",3.2.1.20,412,acarbose,12,0.28903717578961646,Animalia:4;Plantae:4;Bacteria:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.20#INHIBITORS,0.2506265202663393,Fungi:241;Animalia:138;Bacteria:110;Plantae:107;Archaea:20;Protozoa:15,"393338,718234;393347;678697,694604;681471;691287;693568,694600,708265;708265;709928",8,0.03841065552327716
ki:2.7.7.19:17,ki,"('2.7.7.19', '17')",2.7.7.19,17,diphosphate,8,0.30008535042284562,Animalia:5;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.19#INHIBITORS,0.18958802063242533,Animalia:117;Bacteria:37;Fungi:12;Plantae:6;Protozoa:2,642938;642953;642966;661205,4,0.11049732979042029
ki:4.3.3.7:2,ki,"('4.3.3.7', '2')",4.3.3.7,2,more,7,0.0,Bacteria:7,http://www.brenda-enzymes.org/enzyme.php?ecno=4.3.3.7#INHIBITORS,0.25789106019276703,Bacteria:97;Plantae:26,33906;33908;33914;678046;693141;702448;729062,7,-0.25789106019276703
ki:3.2.1.132:19,ki,"('3.2.1.132', '19')",3.2.1.132,19,Cu2+,8,0.18838508062821838,Bacteria:7;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.132#INHIBITORS,0.2196284213868952,Bacteria:58;Plantae:13;Fungi:4,"646742,646792;646745;646746,646792;697120;714540;731582;731851;731935",8,-0.031243340758676824
ki:3.4.22.1:14,ki,"('3.4.22.1', '14')",3.4.22.1,14,Zn2+,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.1#INHIBITORS,0.054028387777457415,Animalia:605;Protozoa:14,35024;36638;36639;36647;36651;678362;717630,7,-0.054028387777457415
ki:1.1.1.27:825,ki,"('1.1.1.27', '825')",1.1.1.27,825,Oxamate,11,0.30548829517982373,Bacteria:6;Animalia:4;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.27#INHIBITORS,0.30651185984871626,Animalia:143;Bacteria:88;Plantae:25,"286430;286430,286435;286440;286471;685322;685618;686648;689715",8,-0.0010235646688925293
ki:2.6.1.19:3140,ki,"('2.6.1.19', '3140')",2.6.1.19,3140,vigabatrin,7,0.2050581591442045,Animalia:6;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.6.1.19#INHIBITORS,0.2104670065057824,Animalia:135;Bacteria:31;Plantae:7,"637065;637068;637070,672615,702606;671915;686538;704874;705277",7,-0.0054088473615779009
ki:1.10.2.2:1528,ki,"('1.10.2.2', '1528')",1.10.2.2,1528,Antimycin,8,0.30008535042284562,Bacteria:5;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.10.2.2#INHIBITORS,0.29664619356646116,Animalia:57;Bacteria:40;Fungi:17;Plantae:9,"396001,439944,439947,439948,439950,439952,439962,439995,440005,440027,440035,657683;396001,439995,440001,440015,440019;439976,439995,440015,440019;439976,440015,440019;440007;440015;658160;696100",8,0.0034391568563844621
ki:1.1.1.205:1515,ki,"('1.1.1.205', '1515')",1.1.1.205,1515,xanthosine 5'-phosphate,9,0.34348078829866169,Bacteria:5;Animalia:4,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.205#INHIBITORS,0.19501695194994148,Animalia:273;Bacteria:116;Protozoa:28;Fungi:9;Plantae:8,347914;347915;347916;347922;347923;347946;347947;347955;724347,9,0.14846383634872021
ki:2.7.11.22:994,ki,"('2.7.11.22', '994')",2.7.11.22,994,roscovitine,12,0.1886952463198763,Animalia:10;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.22#INHIBITORS,0.039993638019752434,Animalia:482;Plantae:8;Fungi:3,660948;662686;664179;665053;665645;666117;666466;666705,8,0.14870160830012386
ki:3.1.1.7:4441,ki,"('3.1.1.7', '4441')",3.1.1.7,4441,"N,N,N-trimethyl-17-(methylsulfonylthio)heptadecan-1-aminium bromide",9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.7#INHIBITORS,0.023439541830149558,Animalia:1477;Plantae:12,708091,1,-0.023439541830149558
ki:3.1.3.5:4,ki,"('3.1.3.5', '4')",3.1.3.5,4,ATP,9,0.22791296861625118,Animalia:7;Bacteria:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.5#INHIBITORS,0.1444957374368315,Animalia:206;Bacteria:30;Plantae:10;Fungi:2,649280;652980;656266;715987;95033;95034;95037;95047;95053,9,0.083417231179419682
ki:1.1.1.1:21,ki,"('1.1.1.1', '21')",1.1.1.1,21,EDTA,11,0.31017107298834895,Bacteria:5;Animalia:3;Plantae:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285569;285579;285580;285621;285631;285654;655058;669027;688442;721395,10,0.069045016322851233
ki:3.1.26.4:399,ki,"('3.1.26.4', '399')",3.1.26.4,399,(NH4)2SO4,7,0.3099652091756403,Plantae:2;Animalia:2;Fungi:1;Bacteria:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.26.4#INHIBITORS,0.15069707908163252,Animalia:81;Bacteria:21;Archaea:4;Plantae:3;Fungi:3;Protozoa:1,134375;134390;134394;134396;134397;134411,6,0.15926813009400778
ki:2.7.7.7:4467,ki,"('2.7.7.7', '4467')",2.7.7.7,4467,2-(p-n-Butylanilino)-2'-deoxyadenosine 5'-triphosphate,9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.7#INHIBITORS,0.19860658494479499,Animalia:187;Bacteria:41;Archaea:30;Plantae:9;Fungi:7,643589;643608;643639,3,-0.19860658494479499
ki:3.1.1.7:1207,ki,"('3.1.1.7', '1207')",3.1.1.7,1207,physostigmine,11,0.15231804867461907,Animalia:10;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.7#INHIBITORS,0.023439541830149558,Animalia:1477;Plantae:12,114131;114141;114176;114179;114180;114181;114182;114188;653355;679339;710250,11,0.1288785068444695
ki:3.4.23.1:396,ki,"('3.4.23.1', '396')",3.4.23.1,396,Pepstatin,9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.23.1#INHIBITORS,0.26205451103339561,Animalia:77;Bacteria:20;Plantae:11,"35010;35010,36754;36746;36748;36749;36750;36755;36765;36766",9,-0.26205451103339561
ki:3.1.1.1:21,ki,"('3.1.1.1', '21')",3.1.1.1,21,EDTA,7,0.26543721339127102,Bacteria:5;Animalia:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.1#INHIBITORS,0.23353148722507316,Animalia:496;Bacteria:118;Archaea:99;Plantae:22,171022;171026;171032;649395;650921;677751;725749,7,0.031905726166197856
ki:2.1.1.45:798,ki,"('2.1.1.45', '798')",2.1.1.45,798,5-fluoro-2'-deoxyuridylic acid,11,0.29055638623027302,Bacteria:5;Animalia:4;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.45#INHIBITORS,0.15878821214443867,Bacteria:440;Animalia:169;Fungi:23;Protozoa:8;Plantae:1,"392255,485359,485369,485375,485383,485384,485387,485393,485400,485402,485404,485413,485427,485430;392255,485384,485393,485402,485404;392255,485394;485358;485358,485359,485369,485375,485383,485397,485402,485413,485417,485419,485423,485430;485358,485359,485375,485384,485387,485393,485400,485404,485413,485419,485423,485430;485359,485366,485369,485375,485377,485378,485379,485383,485384,485385,485387,485393,485397,485400,485411,485419,485423,485430;485369,485393,485404,485430;485402;485404;485414",11,0.13176817408583436
ki:3.2.1.3:70,ki,"('3.2.1.3', '70')",3.2.1.3,70,Fe3+,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,708235,1,0.014243061163605408
ki:3.2.1.55:19,ki,"('3.2.1.55', '19')",3.2.1.55,19,Cu2+,13,0.22903067579332384,Bacteria:10;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.55#INHIBITORS,0.20592757527549607,Bacteria:63;Plantae:12;Fungi:4,"288809,288843;288820;288834,288840,288849;288840;288849;654273;654276;666636;677763;677785;695816;715312;715881",13,0.023103100517827768
ki:3.6.1.1:15,ki,"('3.6.1.1', '15')",3.6.1.1,15,Ca2+,21,0.31925856486653476,Plantae:9;Animalia:6;Bacteria:3;Archaea:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.1#INHIBITORS,0.24363213310740719,Plantae:69;Bacteria:68;Animalia:53;Archaea:18;Fungi:13;Protozoa:1,"209768;209775;209778;209779,209828;209780;209785;209787;209800;209809;209818;209823;209827;654467;667352;667527;668747;684535;689148;698281;711602;727403",21,0.07562643175912756
ki:3.4.22.15:217,ki,"('3.4.22.15', '217')",3.4.22.15,217,Leupeptin,17,0.0,Animalia:17,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.15#INHIBITORS,0.0,Animalia:706,"647906;647910;647912;647919;647922,647929;647927;647931;647940;647942;679950;696809;710915;712052;712879;717223;731500;731842",17,0.0
ki:3.4.11.5:33,ki,"('3.4.11.5', '33')",3.4.11.5,33,Hg2+,7,0.2884354856752725,Bacteria:4;Fungi:1;Plantae:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.5#INHIBITORS,0.16752709596707846,Bacteria:75;Plantae:32;Fungi:4;Animalia:4;Archaea:3;Protozoa:1,35943;35946;35947;35949;35951;35956;649383,7,0.12090838970819404
ki:3.4.11.2:657,ki,"('3.4.11.2', '657')",3.4.11.2,657,puromycin,9,0.17441604792151597,Animalia:8;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.2#INHIBITORS,0.078636736710221505,Animalia:939;Bacteria:58;Plantae:2,35868;35871;35894;653002;664381;665112;665882,7,0.09577931121129446
ki:3.1.1.1:803,ki,"('3.1.1.1', '803')",3.1.1.1,803,eserine,9,0.31825708414740644,Bacteria:4;Archaea:2;Animalia:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.1#INHIBITORS,0.23353148722507316,Animalia:496;Bacteria:118;Archaea:99;Plantae:22,"170988;171008;171017;171021;171028,171032;171029;649395;678016;724578,724579",9,0.084725596922333279
ki:3.1.3.16:2,ki,"('3.1.3.16', '2')",3.1.3.16,2,more,7,0.35966406929252775,Animalia:3;Plantae:2;Archaea:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.16#INHIBITORS,0.17954629136868691,Animalia:245;Plantae:46;Archaea:27;Fungi:11;Bacteria:7,134677;655958;664932;694083;694777;700781;724159,7,0.18011777792384084
ki:2.1.1.53:1931,ki,"('2.1.1.53', '1931')",2.1.1.53,1931,N-methylputrescine,12,0.0,Plantae:12,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.53#INHIBITORS,0.0,Plantae:70,485445;706130,2,0.0
ki:3.1.3.2:70,ki,"('3.1.3.2', '70')",3.1.3.2,70,Fe3+,7,0.35966406929252775,Plantae:3;Animalia:2;Protozoa:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,134720;134762;653137;663928;665856;677425;729451,7,0.11093227754422175
ki:4.1.1.31:283,ki,"('4.1.1.31', '283')",4.1.1.31,283,malate,36,0.14341799152808035,Plantae:33;Bacteria:3,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.31#INHIBITORS,0.18179664347390237,Plantae:137;Bacteria:52;Archaea:4;Protozoa:2,"4289;4298;4299,4320;4300;4301;4305;4308;4308,4311;4313;4316,714099;4318;4319;4322;4323;4338,728348;4341;656117;656395;656909;656925;663028;682339;682446;714099",24,-0.038378651945822018
ki:1.1.1.1:2,ki,"('1.1.1.1', '2')",1.1.1.1,2,more,11,0.25839051355170439,Plantae:7;Archaea:2;Fungi:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285586;285635;285649;681763;719428,5,0.017264456886206675
ki:1.4.1.1:78,ki,"('1.4.1.1', '78')",1.4.1.1,78,PCMB,9,0.17441604792151597,Bacteria:8;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.4.1.1#INHIBITORS,0.21101278286087793,Bacteria:108;Archaea:19,"349537,349556,349572;349546;349547;349555;349556;349561;349574;349580;656570",9,-0.036596734939361969
ki:4.2.1.1:195,ki,"('4.2.1.1', '195')",4.2.1.1,195,HCO3-,7,0.31925856486653476,Animalia:3;Bacteria:2;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,33567;33569;702804;714446;714606;727132;729374,7,0.16077161499112286
ki:3.2.1.113:21,ki,"('3.2.1.113', '21')",3.2.1.113,21,EDTA,10,0.31444946410967972,Animalia:5;Plantae:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.113#INHIBITORS,0.31686042699265943,Animalia:55;Plantae:34;Fungi:12,"135992,646575,646582;646570;646579;646584;646587;646593;646597;646606;646610;703909",10,-0.0024109628829797058
ki:4.2.1.1:1295,ki,"('4.2.1.1', '1295')",4.2.1.1,1295,zonisamide,7,0.31856663037084476,Animalia:4;Fungi:2;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,678614;678696;696740;699561;702655;705027;714462,7,0.16007968049543286
ki:1.14.18.1:566,ki,"('1.14.18.1', '566')",1.14.18.1,566,kojic acid,8,0.3607318433462558,Plantae:3;Bacteria:3;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.18.1#INHIBITORS,0.33348988440934663,Plantae:239;Animalia:147;Bacteria:75,672587;673001;684232;684682;686065;687875;712773,7,0.027241958936909172
ki:1.17.1.4:801,ki,"('1.17.1.4', '801')",1.17.1.4,801,allopurinol,9,0.31229610251300532,Animalia:5;Plantae:3;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.1.4#INHIBITORS,0.36192978147239979,Animalia:49;Bacteria:43;Plantae:33,656630;659314;660263;674020;687354;688558;703310;704636;704822,9,-0.049633678959394467
ki:3.4.25.1:217,ki,"('3.4.25.1', '217')",3.4.25.1,217,Leupeptin,7,0.31856663037084476,Animalia:4;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.25.1#INHIBITORS,0.18643149892126448,Animalia:173;Plantae:24;Archaea:15;Fungi:9,137332;137335;137343;137351;137352;649428;669016,7,0.13213513144958028
ki:3.4.21.4:248,ki,"('3.4.21.4', '248')",3.4.21.4,248,PMSF,9,0.0,Animalia:9,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.21.4#INHIBITORS,0.057470155598773331,Animalia:319;Bacteria:8,653033;707407;708223;708529;708530;708550;708553;708852;717516,9,-0.057470155598773331
ki:3.2.1.132:33,ki,"('3.2.1.132', '33')",3.2.1.132,33,Hg2+,7,0.31856663037084476,Bacteria:4;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.132#INHIBITORS,0.2196284213868952,Bacteria:58;Plantae:13;Fungi:4,"646742,646792;646745;646746,646792;646774;646793;714540;731964",7,0.09893820898394956
ki:4.1.1.50:6363,ki,"('4.1.1.50', '6363')",4.1.1.50,6363,SAM486A,9,0.28541220867614492,Bacteria:4;Plantae:2;Fungi:1;Archaea:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.50#INHIBITORS,0.23099156876136781,Animalia:122;Bacteria:60;Plantae:42;Fungi:15;Archaea:12;Protozoa:6,703505,1,0.054420639914777108
ki:2.3.3.9:479,ki,"('2.3.3.9', '479')",2.3.3.9,479,glycolate,7,0.33474749101802548,Plantae:3;Bacteria:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.3.9#INHIBITORS,0.30695219507216254,Plantae:29;Bacteria:26;Fungi:5,"638478;638479,638490;638483;638490;638495;638500;638507",7,0.027795295945862941
ki:4.1.2.13:4,ki,"('4.1.2.13', '4')",4.1.2.13,4,ATP,9,0.22791296861625118,Animalia:7;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.2.13#INHIBITORS,0.19140391648179289,Bacteria:103;Animalia:88;Archaea:17;Plantae:15;Fungi:15;Protozoa:3;Chromista:1,4927;4933;4951;649474;666566;728260,6,0.036509052134458292
ki:1.3.3.4:12135,ki,"('1.3.3.4', '12135')",1.3.3.4,12135,chlorphthalim,7,0.0,Plantae:7,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,711472,1,-0.23270499333373523
ki:1.4.3.3:316,ki,"('1.4.3.3', '316')",1.4.3.3,316,Benzoate,9,0.17441604792151597,Animalia:8;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.4.3.3#INHIBITORS,0.08805559757414945,Animalia:259;Fungi:24;Plantae:2;Bacteria:1,655274;655441;656415;677529;686277;699830;713477;724793,8,0.086360450347366516
ki:2.1.2.1:4653,ki,"('2.1.2.1', '4653')",2.1.2.1,4653,4-chloro-L-threonine,8,0.30325189149497606,Animalia:4;Plantae:2;Fungi:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.2.1#INHIBITORS,0.23068986721050189,Animalia:81;Bacteria:35;Plantae:27;Protozoa:11;Fungi:9;Archaea:3,"441427;441427,441434;441434",3,0.072562024284474169
ki:4.2.1.1:931,ki,"('4.2.1.1', '931')",4.2.1.1,931,Thiocyanate,8,0.30325189149497606,Animalia:4;Bacteria:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,650349;650526;679413;696649;696695;706571;714462;727132,8,0.14476494161956416
ki:2.3.3.9:185,ki,"('2.3.3.9', '185')",2.3.3.9,185,oxalate,8,0.32477158428978314,Bacteria:4;Plantae:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.3.9#INHIBITORS,0.30695219507216254,Plantae:29;Bacteria:26;Fungi:5,"638472;638478;638479,638490;638483;638490;638495;638507;706621",8,0.017819389217620607
ki:3.1.4.3:165761,ki,"('3.1.4.3', '165761')",3.1.4.3,165761,tricyclodecan-9-ylxanthogenate,13,0.28624697100209556,Plantae:8;Bacteria:4;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.3#INHIBITORS,0.22299102086168862,Bacteria:76;Animalia:29;Plantae:9;Protozoa:2,714666;730853,2,0.063255950140406941
ki:1.11.1.6:2,ki,"('1.11.1.6', '2')",1.11.1.6,2,more,21,0.24893450763435551,Bacteria:12;Animalia:3;Plantae:3;Archaea:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.6#INHIBITORS,0.25417798620131571,Bacteria:96;Animalia:66;Plantae:32;Archaea:12;Fungi:6,439808;655845;685762;686777;689870;698046;700857;725606,8,-0.0052434785669601969
ki:2.3.2.13:2,ki,"('2.3.2.13', '2')",2.3.2.13,2,more,8,0.28116757230940415,Animalia:6;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.2.13#INHIBITORS,0.093391145216254579,Animalia:432;Bacteria:18;Plantae:11;Fungi:10,"487829;487836;487840;487845,487856;487853;487860;659617;686843",8,0.18777642709314957
ki:4.1.3.1:58,ki,"('4.1.3.1', '58')",4.1.3.1,58,succinate,10,0.31444946410967972,Plantae:5;Bacteria:4;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.3.1#INHIBITORS,0.20575580598927945,Bacteria:216;Fungi:64;Plantae:47;Animalia:11;Archaea:3,"33117,33118;33121;33127,33137;33138;33148;651648;664147",7,0.10869365812040027
ki:2.4.2.14:162,ki,"('2.4.2.14', '162')",2.4.2.14,162,GMP,7,0.31856663037084476,Animalia:4;Bacteria:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.2.14#INHIBITORS,0.32116672390008089,Animalia:41;Bacteria:20;Plantae:11,489745;489747;489752;489760;489762;489769,6,-0.0026000935292361249
ki:5.99.1.3:2250,ki,"('5.99.1.3', '2250')",5.99.1.3,2250,sparfloxacin,24,0.0,Bacteria:24,http://www.brenda-enzymes.org/enzyme.php?ecno=5.99.1.3#INHIBITORS,0.14288824633293157,Animalia:684;Bacteria:145;Fungi:35;Archaea:12;Plantae:6,660717,1,-0.14288824633293157
ki:1.14.12.17:1206,ki,"('1.14.12.17', '1206')",1.14.12.17,1206,Miconazole,9,0.28289518590880575,Bacteria:6;Fungi:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.12.17#INHIBITORS,0.25304333749347874,Bacteria:37;Fungi:15;Animalia:10;Plantae:1,657560;658796;675252,3,0.029851848415327009
ki:3.2.1.3:21,ki,"('3.2.1.3', '21')",3.2.1.3,21,EDTA,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,677784;708235,2,0.014243061163605408
ki:1.8.1.7:3067,ki,"('1.8.1.7', '3067')",1.8.1.7,3067,chromate,12,0.24577193964369637,Animalia:8;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.8.1.7#INHIBITORS,0.1930091212116459,Animalia:226;Plantae:39;Fungi:36;Bacteria:32;Protozoa:11;Chromista:6,394708,1,0.052762818432050468
ki:3.4.24.11:645,ki,"('3.4.24.11', '645')",3.4.24.11,645,phosphoramidon,7,0.2050581591442045,Animalia:6;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.24.11#INHIBITORS,0.04395444861601798,Animalia:169;Bacteria:3,"669913,81639,81644,81646;688557,709162,81644,81646;698262;709308;709710;81637;81638",7,0.16110371052818651
ki:2.8.1.1:159,ki,"('2.8.1.1', '159')",2.8.1.1,159,CN-,14,0.33474749101802548,Animalia:6;Bacteria:6;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.8.1.1#INHIBITORS,0.26514322466718987,Animalia:64;Bacteria:38;Plantae:9;Archaea:7,645502,1,0.069604266350835609
ki:4.2.1.1:259,ki,"('4.2.1.1', '259')",4.2.1.1,259,acetazolamide,54,0.25444370679296918,Animalia:20;Chromista:13;Bacteria:9;Plantae:8;Fungi:3;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33531;33534;33542,700636;33543;33544;33545,33550;33550;33552;33554;33563;33567,649416;33579;33584;33587;33589;33596;652642;652647;664306;665834,681114;665851;666801;678676;682665;696639;696649;698797;700635;700804;702804;703758;705027;706571;714462;715746;729373;729374;730118;730551",39,0.095956756917557284
ki:1.1.1.28:4,ki,"('1.1.1.28', '4')",1.1.1.28,4,ATP,28,0.077038051835514709,Bacteria:27;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.28#INHIBITORS,0.12547740217880984,Bacteria:162;Animalia:12,"286430;286430,286490",2,-0.048439350343295134
ki:3.1.3.26:14,ki,"('3.1.3.26', '14')",3.1.3.26,14,Zn2+,14,0.33076065828419127,Plantae:7;Bacteria:5;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.26#INHIBITORS,0.25243818371817955,Plantae:112;Bacteria:43;Animalia:8,"650693;651559;677944;679385;682314;693595;94778,94800;94779;94781;94785;94789;94803;94804",13,0.078322474566011713
ki:3.1.3.46:453,ki,"('3.1.3.46', '453')",3.1.3.46,453,fructose 6-phosphate,7,0.31856663037084476,Animalia:4;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.46#INHIBITORS,0.1529531571840444,Animalia:75;Plantae:16;Fungi:2;Bacteria:1,"94924,94929,94953;94926;94928,94931;94933;94936",5,0.16561347318680036
ki:1.14.99.1:546,ki,"('1.14.99.1', '546')",1.14.99.1,546,indomethacin,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.99.1#INHIBITORS,0.0,Animalia:138,438375;438389;438391;438396;438403;438408;673809,7,0.0
