reaction,galactose,acetate,pyruvate,fumarate,succinate,glucosamine,glycerol,mannose,xylose,glucose,fructose
OPHHX,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
OPHHX3,0,0,0,0,0,0,0,0,0,0,0
OPMEACPD,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
OPMEACPR,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
OPMEACPS,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
ORNDC,0,0,0,0,0,0,0,0,0,0,0
ORNabcpp,0,0,0,0,0,0,0,0,0,0,0
ORNtex,0,0,0,0,0,0,0,0,0,0,0
OROTt2_2pp,0,0,0,0,0,0,0,0,0,0,0
OROTtex,0,0,0,0,0,0,0,0,0,0,0
ORPT,0,0,0,0,0,0,0,0,0,0,0
OXAMTC,0,0,0,0,0,0,0,0,0,0,0
OXCDC,0,0,0,0,0,0,0,0,0,0,0
OXCOAHDH,0,0,0,0,0,0,0,0,0,0,0
OXDHCOAT,0,0,0,0,0,0,0,0,0,0,0
P5CD,0,0,0,0,0,0,0,0,0,0,0
P5CR,1.59650833333333E-05,1.842125E-05,2.45616666666667E-05,2.578975E-05,2.70178333333333E-05,2.82459166666667E-05,0.00002886,0.00002886,3.37722916666667E-05,3.56144166666667E-05,3.99127083333333E-05
PA120abcpp,0,0,0,0,0,0,0,0,0,0,0
PA140abcpp,0,0,0,0,0,0,0,0,0,0,0
PA141abcpp,0,0,0,0,0,0,0,0,0,0,0
PA160abcpp,0,0,0,0,0,0,0,0,0,0,0
PA161abcpp,0,0,0,0,0,0,0,0,0,0,0
PA180abcpp,0,0,0,0,0,0,0,0,0,0,0
PA181abcpp,0,0,0,0,0,0,0,0,0,0,0
PACALDt2rpp,0,0,0,0,0,0,0,0,0,0,0
PACALDtex,0,0,0,0,0,0,0,0,0,0,0
PACCOAE,0,0,0,0,0,0,0,0,0,0,0
PACCOAL,0,0,0,0,0,0,0,0,0,0,0
PANTS,4.16000000000305E-08,0.000000048,0.000000064,6.72000000000327E-08,7.04000000000137E-08,7.35999999998713E-08,7.51999999999543E-08,7.52000000000777E-08,0.000000088,9.27999999998806E-08,0.000000104
PAPA120,0,0,0,0,0,0,0,0,0,0,0
PAPA120pp,0,0,0,0,0,0,0,0,0,0,0
PAPA140,0,0,0,0,0,0,0,0,0,0,0
PAPA140pp,0,0,0,0,0,0,0,0,0,0,0
PAPA141,0,0,0,0,0,0,0,0,0,0,0
PAPA141pp,0,0,0,0,0,0,0,0,0,0,0
PAPA160,0,0,0,0,0,0,0,0,0,0,0
PAPA160pp,0,0,0,0,0,0,0,0,0,0,0
PAPA161,0,0,0,0,0,0,0,0,0,0,0
PAPA161pp,0,0,0,0,0,0,0,0,0,0,0
PAPA180,0,0,0,0,0,0,0,0,0,0,0
PAPA180pp,0,0,0,0,0,0,0,0,0,0,0
PAPA181,0,0,0,0,0,0,0,0,0,0,0
PAPA181pp,0,0,0,0,0,0,0,0,0,0,0
PAPPT3,2.00691111111111E-06,2.31566666666667E-06,3.08755555555556E-06,3.24193333333333E-06,3.39631111111111E-06,3.55068888888889E-06,3.62787777777778E-06,3.62787777777778E-06,4.24538888888889E-06,0.000004477,5.01727777777778E-06
PAPSR,1.79018666666667E-05,0.000020656,2.75413333333334E-05,2.89184E-05,3.02954666666667E-05,3.16725333333332E-05,3.23610666666666E-05,3.23610666666667E-05,3.78693333333335E-05,3.99349333333332E-05,4.47546666666667E-05
PAPSR2,0,0,0,0,0,0,0,0,0,0,0
PDE1,0,0,0,0,0,0,0,0,0,0,0
PDE4,0,0,0,0,0,0,0,0,0,0,0
PDH,0.0006691559,0.0007586414,0.0015127678,0.0017507948,0.0010768146,0.0011153761,0.0009401185,0.0011389549,0.0013179259,0.00138504,0.0015416397
PDX5PO2,0,1.85833333333333E-08,0,0,0,2.84944444444444E-08,0,0,3.40694444444444E-08,0,0
PDX5POi,1.61055555555556E-08,0,2.47777777777778E-08,0.000000026,2.72555555555556E-08,0,2.91138888888889E-08,2.91138888888889E-08,0,3.59277777777778E-08,4.02638888888889E-08
PDX5PS,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
PDXPP,0,0,0,0,0,0,0,0,0,0,0
PE120abcpp,0,0,0,0,0,0,0,0,0,0,0
PE140abcpp,0,0,0,0,0,0,0,0,0,0,0
PE141abcpp,0,0,0,0,0,0,0,0,0,0,0
PE160abcpp,3.31832222222222E-06,3.82883333333333E-06,5.10511111111111E-06,5.36036666666667E-06,5.61562222222222E-06,5.87087777777778E-06,5.99850555555556E-06,5.99850555555556E-06,7.01952777777778E-06,7.40241111111111E-06,8.29580555555556E-06
PE161abcpp,0.000001521,0.000001755,0.00000234,0.000002457,0.000002574,0.000002691,2.7495E-06,2.7495E-06,3.2175E-06,0.000003393,3.8025E-06
PE180abcpp,0,0,0,0,0,0,0,0,0,0,0
PE181abcpp,0,0,0,0,0,0,0,0,0,0,0
PEAMNOpp,0,0,0,0,0,0,0,0,0,0,0
PEAMNtex,0,0,0,0,0,0,0,0,0,0,0
PERD,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
PETNT161pp,0,0,0,0,0,0,0,0,0,0,0
PETNT181pp,0,0,0,0,0,0,0,0,0,0,0
PFK,0.0004297457,0.0004936168,0.0003669733,0.0004041519,0.0003955365,0.0007489001,0,0.0007650691,0.0008928114,0.0009407147,0
PFK_2,0,0,0,0,0,0,0,0,0,0,0
PFK_3,7.89129281712957E-05,0.000093297,0.0001345358,0.000072269,0.000103571,0.0001510344,0,0.0001544291,0.0001831972,0.0001939853,0.0002191573
PFL,0,0,0,0,0,0,0,0,0,0,0
PG120abcpp,0,0,0,0,0,0,0,0,0,0,0
PG140abcpp,0,0,0,0,0,0,0,0,0,0,0
PG141abcpp,0,0,0,0,0,0,0,0,0,0,0
PG160abcpp,0,0,0,0,0,0,0,0,0,0,0
PG161abcpp,0,0,0,0,0,0,0,0,0,0,0
PG180abcpp,0,0,0,0,0,0,0,0,0,0,0
PG181abcpp,0,0,0,0,0,0,0,0,0,0,0
PGAMT,0,0,0,0,0,0,0,0,0,0,0
PGCD,0.0001240902,0.000143181,0.0001909081,0.0002004535,0.0002099989,0.0002195443,0.0002244771,0.000224317,0.0002624986,0.0002768167,0.0003102256
PGI,0.0004938902,0.0005575336,0.0002853074,0.0007041197,0.0005844155,0,0,0,0.0009553046,0.0010030372,0
PGK,0,0,0,0,0,0,0,0,0,0,0
PGL,0.0002794963,0.0003292265,0.0004693883,0.0002858768,0.000383072,0.000528751,0.0001704758,0.0005405798,0.0006400402,0.0006773379,0.0007643657
PGLYCP,0,0,0,0,0,0,0,0,0,0,0
PGM,0,0,0,0,0,0,0,0,0,0,0
PGMT,0,0,0,0,0,0,0,0,0,0,0
PGP120abcpp,0,0,0,0,0,0,0,0,0,0,0
PGP140abcpp,0,0,0,0,0,0,0,0,0,0,0
PGP141abcpp,0,0,0,0,0,0,0,0,0,0,0
PGP160abcpp,0,0,0,0,0,0,0,0,0,0,0
PGP161abcpp,0,0,0,0,0,0,0,0,0,0,0
PGP180abcpp,0,0,0,0,0,0,0,0,0,0,0
PGP181abcpp,0,0,0,0,0,0,0,0,0,0,0
PGPP120,0,0,0,0,0,0,0,0,0,0,0
PGPP120pp,0,0,0,0,0,0,0,0,0,0,0
PGPP140,0,0,0,0,0,0,0,0,0,0,0
PGPP140pp,0,0,0,0,0,0,0,0,0,0,0
PGPP141,0,0,0,0,0,0,0,0,0,0,0
PGPP141pp,0,0,0,0,0,0,0,0,0,0,0
PGPP160,0,0,0,0,0,0,0,0,0,0,0
PGPP160pp,0,0,0,0,0,0,0,0,0,0,0
PGPP161,0,0,0,0,0,0,0,0,0,0,0
PGPP161pp,0,0,0,0,0,0,0,0,0,0,0
PGPP180,0,0,0,0,0,0,0,0,0,0,0
PGPP180pp,0,0,0,0,0,0,0,0,0,0,0
PGPP181,0,0,0,0,0,0,0,0,0,0,0
PGPP181pp,0,0,0,0,0,0,0,0,0,0,0
PGSA120,0,0,0,0,0,0,0,0,0,0,0
PGSA140,0,0,0,0,0,0,0,0,0,0,0
PGSA141,0,0,0,0,0,0,0,0,0,0,0
PGSA160,0,0,0,0,0,0,0,0,0,0,0
PGSA161,0,0,0,0,0,0,0,0,0,0,0
PGSA180,0,0,0,0,0,0,0,0,0,0,0
PGSA181,0,0,0,0,0,0,0,0,0,0,0
PHEMEabcpp,0,0,0,0,0,0,0,0,0,0,0
PHEMEtiex,0,0,0,0,0,0,0,0,0,0,0
PHETA1,0,0,0,0,0,0,0,0,0,0,0
PHETRS,0,0,0,0,0,0,0,0,0,0,0
PHEt2rpp,0,0,0,0,0,0,0,0,0,0,0
PHEtex,0,0,0,0,0,0,0,0,0,0,0
PHYTSpp,0,0,0,0,0,0,0,0,0,0,0
PIt2rpp,6.96677944444555E-05,8.03859166666669E-05,0.0001071812,0.0001125403,0.0001178993,0.0001232584,0.0001259379,0.0001259379,0.0001473742,0.0001554128,0.0001741695
PItex,6.96677944444555E-05,8.03859166666669E-05,0.0001071812,0.0001125403,0.0001178993,0.0001232584,0.0001259379,0.0001259379,0.0001473742,0.0001554128,0.0001741695
PIuabcpp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A120pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A140pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A141pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A160pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A161pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A180pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A181pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E120pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E140pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E141pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E160pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E161pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E180pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E181pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G120pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G140pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G141pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G160pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G161pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G180pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G181pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A120pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A140pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A141pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A160pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A161pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A180pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A181pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E120pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E140pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E141pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E160pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E161pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E180pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E181pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G120pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G140pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G141pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G160pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G161pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G180pp,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G181pp,0,0,0,0,0,0,0,0,0,0,0
PMANM,0,0,0,0,0,0,0,0,0,0,0
PMDPHT,3.22111111111147E-08,3.71666666666614E-08,4.95555555555588E-08,0.000000052,5.45111111111131E-08,0.000000057,5.82277777777962E-08,5.82277777777808E-08,6.81388888888817E-08,7.18555555555494E-08,8.05277777777869E-08
PMEACPE,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
PMPK,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
PNTK,4.16000000000305E-08,0.000000048,0.000000064,6.72000000000327E-08,7.04000000000137E-08,7.35999999998713E-08,7.51999999999543E-08,7.52000000000777E-08,0.000000088,9.27999999998806E-08,0.000000104
PNTOt4pp,0,0,0,0,0,0,0,0,0,0,0
PNTOtex,0,0,0,0,0,0,0,0,0,0,0
POAACR,0,0,0,0,0,0,0,0,0,0,0
POR5,7.85452777777778E-06,9.06291666666666E-06,1.20838888888889E-05,1.26880833333333E-05,1.32922777777778E-05,1.38964722222222E-05,1.41985694444444E-05,1.41985694444444E-05,1.66153472222222E-05,1.75216388888889E-05,1.96363194444445E-05
POX,0,0,0,0,0,0,0,0,0,0,0
PPA,0,0,0,0,0,0,0,0,0,0,0
PPA2,0,0,0,0,0,0,0,0,0,0,0
PPAKr,0,0,0,0,0,0,0,0,0,0,0
PPALtex,0,0,0,0,0,0,0,0,0,0,0
PPALtpp,0,0,0,0,0,0,0,0,0,0,0
PPAt4pp,0,0,0,0,0,0,0,0,0,0,0
PPAtex,0,0,0,0,0,0,0,0,0,0,0
PPBNGS,1.28844444444444E-07,1.48666666666667E-07,1.98222222222222E-07,2.08133333333333E-07,0.000000218,0.000000228,2.32911111111111E-07,2.32911111111111E-07,2.72555555555556E-07,2.87422222222222E-07,3.22111111111111E-07
PPC,0.0002137314,0.0002466132,4.77749335038385E-05,0,0,0.0003781402,0.0003863606,0.0003863606,0.0004521241,0.0004767855,0.0005343285
PPCDC,4.16000000000305E-08,0.000000048,0.000000064,6.72000000000327E-08,7.04000000000137E-08,7.35999999998713E-08,7.51999999999543E-08,7.52000000000777E-08,0.000000088,9.27999999998806E-08,0.000000104
PPCK,0,0,0,0,0,0,0,0,0,0,0
PPCSCT,0,0,0,0,0,0,0,0,0,0,0
PPGPPDP,0,0,0,0,0,0,0,0,0,0,0
PPK2r,0,0,0,0,0,0,0,0,0,0,0
PPKr,0,0,0,0,0,0,0,0,0,0,0
PPM,0,0,0,0,0,0,0,0,0,0,0
PPM2,0,0,0,0,0,0,0,0,0,0,0
PPNCL2,4.16000000000305E-08,0.000000048,0.000000064,6.72000000000327E-08,7.04000000000137E-08,7.35999999998713E-08,7.51999999999543E-08,7.52000000000777E-08,0.000000088,9.27999999998806E-08,0.000000104
PPND,9.97526111111111E-06,1.15099166666667E-05,1.53465555555556E-05,1.61138833333333E-05,1.68812111111111E-05,1.76485388888889E-05,1.80322027777778E-05,1.80322027777778E-05,2.11015138888889E-05,2.22525055555556E-05,2.49381527777778E-05
PPNDH,1.338025E-05,1.543875E-05,0.000020585,2.161425E-05,2.26435E-05,2.367275E-05,2.4187375E-05,2.4187375E-05,2.8304375E-05,2.984825E-05,3.3450625E-05
PPPGO,0,0,0,0,0,0,0,0,0,0,0
PPPGO3,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
PPPNDO,0,0,0,0,0,0,0,0,0,0,0
PPPNt2rpp,0,0,0,0,0,0,0,0,0,0,0
PPPNtex,0,0,0,0,0,0,0,0,0,0,0
PPS,0,0,0,0,0,0,0,0,0,0,0
PPTHpp,0,0,0,0,0,0,0,0,0,0,0
PPTtex,0,0,0,0,0,0,0,0,0,0,0
PRAGSr,3.2372744444448E-05,3.73531666666669E-05,4.98042222222214E-05,5.2294433333332E-05,5.47846444444431E-05,5.72748555555561E-05,0.00005852,0.00005852,6.84808055555546E-05,7.22161222222216E-05,8.09318611111099E-05
PRAIS,3.2372744444448E-05,3.73531666666669E-05,4.98042222222214E-05,5.2294433333332E-05,5.47846444444431E-05,5.72748555555561E-05,0.00005852,0.00005852,6.84808055555546E-05,7.22161222222216E-05,8.09318611111099E-05
PRAIi,4.10532777777778E-06,4.73691666666667E-06,6.31588888888889E-06,6.63168333333333E-06,6.94747777777778E-06,7.26327222222222E-06,7.42116944444445E-06,7.42116944444445E-06,8.68434722222222E-06,0.000009158,1.02633194444444E-05
PRAMPC,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
PRASCSi,3.23566388888925E-05,3.73345833333335E-05,4.97794444444436E-05,5.22684166666654E-05,5.47573888888876E-05,5.72463611111117E-05,5.84908472222196E-05,5.8490847222222E-05,6.84467361111101E-05,7.21801944444438E-05,8.0891597222221E-05
PRATPP,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
PRFGS,3.2372744444448E-05,3.73531666666669E-05,4.98042222222214E-05,5.2294433333332E-05,5.47846444444431E-05,5.72748555555561E-05,0.00005852,0.00005852,6.84808055555546E-05,7.22161222222216E-05,8.09318611111099E-05
PRMICI,6.84218888888889E-06,7.89483333333333E-06,1.05264444444444E-05,1.10527666666667E-05,1.15790888888889E-05,1.21054111111111E-05,1.23685722222222E-05,1.23685722222222E-05,1.44738611111111E-05,1.52633444444444E-05,1.71054722222222E-05
PROD2,0,0,0,0,0,0,0,0,0,0,0
PROGLYabcpp,0,0,0,0,0,0,0,0,0,0,0
PROGLYtex,0,0,0,0,0,0,0,0,0,0,0
PROTRS,0,0,0,0,0,0,0,0,0,0,0
PROabcpp,0,0,0,0,0,0,0,0,0,0,0
PROt2rpp,0,0,0,0,0,0,0,0,0,0,0
PROt4pp,0,0,0,0,0,0,0,0,0,0,0
PROtex,0,0,0,0,0,0,0,0,0,0,0
PRPPS,6.7375533333337E-05,0.000077741,0.0001036547,0.0001088374,0.0001140201,0.0001192029,0.0001217942,0.0001217942,0.0001425252,0.0001502993,0.0001684388
PSCLYSt2pp,0,0,0,0,0,0,0,0,0,0,0
PSCLYStex,0,0,0,0,0,0,0,0,0,0,0
PSCVT,2.75252611111111E-05,3.17599166666667E-05,4.23465555555556E-05,4.44638833333333E-05,4.65812111111111E-05,4.86985388888889E-05,4.97572027777778E-05,4.97572027777778E-05,5.82265138888889E-05,6.14025055555556E-05,6.88131527777778E-05
PSD120,0,0,0,0,0,0,0,0,0,0,0
PSD140,0,0,0,0,0,0,0,0,0,0,0
PSD141,0,0,0,0,0,0,0,0,0,0,0
PSD160,4.60878888888889E-06,5.31783333333333E-06,7.09044444444444E-06,0.000007445,7.79948888888889E-06,0.000008154,8.33127222222222E-06,8.33127222222222E-06,9.74936111111111E-06,1.02811444444444E-05,0.000011522
PSD161,5.43212222222222E-06,6.26783333333333E-06,8.35711111111112E-06,0.000008775,9.19282222222222E-06,9.61067777777778E-06,9.81960555555556E-06,9.81960555555556E-06,0.000011491,1.21178111111111E-05,1.35803055555556E-05
PSD180,0,0,0,0,0,0,0,0,0,0,0
PSD181,0,0,0,0,0,0,0,0,0,0,0
PSERT,0.0001240902,0.000143181,0.0001909081,0.0002004535,0.0002099989,0.0002195443,0.0002244771,0.000224317,0.0002624986,0.0002768167,0.0003102256
PSERtex,0,0,0,0,0,0,0,0,0,0,0
PSP_L,0.0001240902,0.000143181,0.0001909081,0.0002004535,0.0002099989,0.0002195443,0.0002244771,0.000224317,0.0002624986,0.0002768167,0.0003102256
PSP_Lpp,0,0,0,0,0,0,0,0,0,0,0
PSSA120,0,0,0,0,0,0,0,0,0,0,0
PSSA140,0,0,0,0,0,0,0,0,0,0,0
PSSA141,0,0,0,0,0,0,0,0,0,0,0
PSSA160,4.60878888888889E-06,5.31783333333333E-06,7.09044444444444E-06,0.000007445,7.79948888888889E-06,0.000008154,8.33127222222222E-06,8.33127222222222E-06,9.74936111111111E-06,1.02811444444444E-05,0.000011522
PSSA161,5.43212222222222E-06,6.26783333333333E-06,8.35711111111112E-06,0.000008775,9.19282222222222E-06,9.61067777777778E-06,9.81960555555556E-06,9.81960555555556E-06,0.000011491,1.21178111111111E-05,1.35803055555556E-05
PSSA180,0,0,0,0,0,0,0,0,0,0,0
PSSA181,0,0,0,0,0,0,0,0,0,0,0
PTA2,0,0,0,0,0,0,0,0,0,0,0
PTAr,0,0,0,0.0011267212,0,0,0,0,0,0,0
PTHRpp,0,0,0,0,0,0,0,0,0,0,0
PTPATi,4.16000000000305E-08,0.000000048,0.000000064,6.72000000000327E-08,7.04000000000137E-08,7.35999999998713E-08,7.51999999999543E-08,7.52000000000777E-08,0.000000088,9.27999999998806E-08,0.000000104
PTRCORNt7pp,0,0,0,0,0,0,0,0,0,0,0
PTRCTA,0,0,0,0,0,0,0,0,0,0,0
PTRCabcpp,0,0,0,0,0,0,0,0,0,0,0
PTRCt2pp,0,0,0,0,0,0,0,0,0,0,0
PTRCtex,0,0,0,0,0,0,0,0,0,0,0
PUNP1,0,0,0,0,0,0,0,0,0,0,0
PUNP2,0,0,0,0,0,0,0,0,0,0,0
PUNP3,0,0,0,0,0,0,0,0,0,0,0
PUNP4,0,0,0,0,0,0,0,0,0,0,0
PUNP5,0,0,0,0,0,0,0,0,0,0,0
PUNP6,0,0,0,0,0,0,0,0,0,0,0
PUNP7,0,0,0,0,0,0,0,0,0,0,0
PYAM5PO,0,0,0,0,0,0,0,0,0,0,0
PYDAMK,0,0,0,0,0,0,0,0,0,0,0
PYDAMtex,0,0,0,0,0,0,0,0,0,0,0
PYDAMtpp,0,0,0,0,0,0,0,0,0,0,0
PYDXK,0,0,0,0,0,0,0,0,0,0,0
PYDXNK,0,0,0,0,0,0,0,0,0,0,0
PYDXNtex,0,0,0,0,0,0,0,0,0,0,0
PYDXNtpp,0,0,0,0,0,0,0,0,0,0,0
PYDXPP,0,0,0,0,0,0,0,0,0,0,0
PYDXtex,0,0,0,0,0,0,0,0,0,0,0
PYDXtpp,0,0,0,0,0,0,0,0,0,0,0
PYK,0,0,0,0,0,0,1.9225879140952E-05,0,0,0,0
PYNP2r,0,0,0,0,0,0,0,0,0,0,0
PYROX,0,0,0,0,0,0,0,0,0,0,0
PYRt2rpp,0,0,0.0010856453,0,0,0,0,0,0,0,0
PYRtex,0,0,0.0010856453,0,0,0,0,0,0,0,0
QMO2,0,0,0,0,0,0,0,0,0,0,0
QMO3,0,0,0,0,0,0,0,0,0,0,0
QUIN2tex,0,0,0,0,0,0,0,0,0,0,0
QUIN2tpp,0,0,0,0,0,0,0,0,0,0,0
QUINDH,0,0,0,0,0,0,0,0,0,0,0
QULNS,1.64522222222284E-07,1.89833333333241E-07,2.53111111111358E-07,2.65766666666605E-07,2.78422222222037E-07,2.91077777777716E-07,2.97405555555772E-07,2.97405555555833E-07,0.000000348,0.000000367,4.11305555555278E-07
R15BPK,0,0,0,0,0,0,0,0,0,0,0
R1PK,0,0,0,0,0,0,0,0,0,0,0
R5PP,0,0,0,0,0,0,0,0,0,0,0
R5PPpp,0,0,0,0,0,0,0,0,0,0,0
R5Ptex,0,0,0,0,0,0,0,0,0,0,0
RBFK,1.61055555555592E-08,1.8583333333328E-08,2.4777777777781E-08,0.000000026,2.72555555555575E-08,2.84944444444497E-08,2.91138888889073E-08,2.91138888888919E-08,3.40694444444373E-08,3.59277777777716E-08,4.02638888888979E-08
RBFSa,6.44222222222295E-08,7.43333333333227E-08,9.91111111111175E-08,1.04066666666726E-07,0.000000109,0.000000114,1.16455555555592E-07,1.16455555555562E-07,1.36277777777763E-07,1.43711111111099E-07,1.61055555555574E-07
RBFSb,3.22111111111147E-08,3.71666666666614E-08,4.95555555555588E-08,0.000000052,5.45111111111131E-08,0.000000057,5.82277777777962E-08,5.82277777777808E-08,6.81388888888817E-08,7.18555555555494E-08,8.05277777777869E-08
RBK,0,0,0,0,0,0,0,0,0,0,0
RBK_L1,0,0,0,0,0,0,0,0,0,0,0
RBP4E,0,0,0,0,0,0,0,0,0,0,0
REPHACCOAI,0,0,0,0,0,0,0,0,0,0,0
RFAMPtex,0,0,0,0,0,0,0,0,0,0,0
RFAMPtpp,0,0,0,0,0,0,0,0,0,0,0
RHAT1,0,0,0,0,0,0,0,0,0,0,0
RHCCE,3.23555555555555E-08,3.73333333333333E-08,4.97777777777778E-08,5.22666666666667E-08,5.47555555555556E-08,5.72444444444445E-08,5.84888888888889E-08,5.84888888888889E-08,6.84444444444444E-08,7.21777777777778E-08,8.08888888888889E-08
RIBabcpp,0,0,0,0,0,0,0,0,0,0,0
RIBtex,0,0,0,0,0,0,0,0,0,0,0
RMI,0,0,0,0,0,0,0,0,0,0,0
RMK,0,0,0,0,0,0,0,0,0,0,0
RMNtex,0,0,0,0,0,0,0,0,0,0,0
RMNtpp,0,0,0,0,0,0,0,0,0,0,0
RMPA,0,0,0,0,0,0,0,0,0,0,0
RNDR1,0,0,0,0,0,0,0,0,0,0,0
RNDR1b,0,0,0,0,0,0,0,0,0,0,0
RNDR2,0,0,0,0,0,0,0,0,0,0,0
RNDR2b,0,0,0,0,0,0,0,0,0,0,0
RNDR3,0,0,0,0,0,0,0,0,0,0,0
RNDR3b,0,0,0,0,0,0,0,0,0,0,0
RNDR4,0,0,0,0,0,0,0,0,0,0,0
RNDR4b,0,0,0,0,0,0,0,0,0,0,0
RNTR1c2,1.88976666666667E-06,2.1805E-06,2.90733333333333E-06,3.0527E-06,3.19806666666667E-06,3.34343333333333E-06,3.41611666666667E-06,3.41611666666667E-06,3.99758333333333E-06,4.21563333333333E-06,4.72441666666667E-06
RNTR2c2,1.95122777777778E-06,2.25141666666667E-06,3.00188888888889E-06,0.000003152,3.30207777777778E-06,3.45217222222222E-06,3.52721944444444E-06,3.52721944444444E-06,4.12759722222222E-06,4.35273888888889E-06,4.87806944444445E-06
RNTR3c2,1.95122777777778E-06,2.25141666666667E-06,3.00188888888889E-06,0.000003152,3.30207777777778E-06,3.45217222222222E-06,3.52721944444444E-06,3.52721944444444E-06,4.12759722222222E-06,4.35273888888889E-06,4.87806944444445E-06
