,EC_number,Cofactor,Organism,LigandID,Commentary,Literature,ChEBI,bigg.metabolite,KEGG_ID,Compound
11709,1.5.3.1,FAD,Bacillus sp.,20,covalently bound to wild-type. Production of soluble apoenzyme lacking FAD by controlled expression in Escherichia coli. Reconstitution of enzyme by incubation with FAD. Autoflavinylation occurs in a reaction that proceeds via reduced flavin intermediate and requires only apoenzyme and FAD,672027,16238,fad_c,C00016,FAD
11710,1.5.3.1,FAD,Stenotrophomonas maltophilia,20,,675389,16238,fad_c,C00016,FAD
11711,1.5.3.1,FAD,Bacillus sp.,20,covalently bound,"685194, 685219, 685282",16238,fad_c,C00016,FAD
11712,1.5.3.1,FAD,Corynebacterium sp. U-96,20,covalent and non-covalent,687443,16238,fad_c,C00016,FAD
11713,1.5.3.1,FAD,Corynebacterium sp.,20,"flavoprotein, rate of FAD reduction, overview. Reduction of the bound FAD cofactor occurs, the electron transfers from the reduced FAD to the bound FMN cofactor, then the oxidized FAD is reduced again following EoxS complex formation",725317,16238,fad_c,C00016,FAD
11714,1.5.3.1,flavin,Arthrobacter ureafaciens,190,associated with 45000 Da subunit,392377,,,,
11715,1.5.3.1,flavin,Bacillus sp.,190,,392378,,,,
11716,1.5.3.1,flavin,Corynebacterium sp.,190,1 mol of covalently bound and 1 mol of noncovalently bound flavin per mol of enzyme,"392381, 392382, 392383",,,,
11717,1.5.3.1,flavin,Cylindrocarpon didymum,190,,392384,,,,
11718,1.5.3.1,flavin,Pseudomonas sp.,190,probably FAD,392385,,,,
11719,1.5.3.1,flavin,Bacteria,190,,392390,,,,
11720,1.5.3.1,flavin,Corynebacterium sp.,190,1 mol of covalently bound FMN and 1 mol of noncovalently bound FAD per mol of enzyme,392410,,,,
11721,1.5.3.1,flavin,Bacillus sp.,190,flavoenzyme with noncovalently bound flavin,724775,,,,
11722,1.5.3.1,FMN,Corynebacterium sp.,56,1 molecle covalently bound to the tetrameric enzyme,654459,17621,fmn_c,C00061,FMN
11723,1.5.3.1,FMN,Corynebacterium sp.,56,,671702,17621,fmn_c,C00061,FMN
11724,1.5.3.1,FMN,Stenotrophomonas maltophilia,56,,675389,17621,fmn_c,C00061,FMN
11725,1.5.3.1,FMN,Stenotrophomonas maltophilia,56,"present as covalent adduct with sulfide, probably a 4alpha-sulfide adduct stabilized by nearby residues. Model of the adduct and proposed mechanism",675404,17621,fmn_c,C00061,FMN
11726,1.5.3.1,FMN,Corynebacterium sp. U-96,56,covalent,687443,17621,fmn_c,C00061,FMN
11727,1.5.3.1,FMN,Corynebacterium sp.,56,"flavoprotein, overview. Reduction of the bound FAD cofactor occurs, the electron transfers from the reduced FAD to the bound FMN cofactor, then the oxidized FAD is reduced again following EoxS complex formation",725317,17621,fmn_c,C00061,FMN
11728,1.5.3.1,NAD+,Corynebacterium sp.,7,1 mol of noncovalently bound NAD+ per mol of enzyme,392410,,,,
11729,1.5.3.1,NAD+,Corynebacterium sp.,7,,"654459, 671702",,,,
11730,1.5.3.1,NAD+,Stenotrophomonas maltophilia,7,,675389,,,,
11731,1.5.3.1,tetrahydrofolate,Corynebacterium sp.,207,,392394,15635,thf_c,C00101,Tetrahydrofolate
11732,1.5.3.2,FAD,Oryctolagus cuniculus,20,as prosthetic group,392426,16238,fad_c,C00016,FAD
11733,1.5.3.4,FAD,Rattus norvegicus,20,"physiological electron acceptor, not required with whole homogenate, but required for partially purified enzyme",392427,16238,fad_c,C00016,FAD
11734,1.5.3.4,FAD,Rattus norvegicus,20,enzyme is most likely a flavoprotein,392428,16238,fad_c,C00016,FAD
11735,1.5.3.4,more,Rattus norvegicus,2,no cofactor requirement,392428,33206,,,
11736,1.5.3.5,FAD,Arthrobacter nicotinovorans,20,"1 FAD per subunit, non-covalently bound; has an adenylate-binding domain",392433,16238,fad_c,C00016,FAD
11737,1.5.3.5,FAD,Arthrobacter nicotinovorans,20,"1 FAD per subunit, non-covalently bound; 4 mol FAD per mol protein",392437,16238,fad_c,C00016,FAD
11738,1.5.3.5,FAD,Arthrobacter nicotinovorans,20,"1 FAD per subunit, non-covalently bound","392430, 392431, 392432, 392434, 392435, 392436, 392438, 392441",16238,fad_c,C00016,FAD
11739,1.5.3.5,FAD,Arthrobacter nicotinovorans,20,"binding domain structure, overview. The flavin may have a role in oxygen activation involving replacement of the water molecule by oxygen and superoxide formation",712752,16238,fad_c,C00016,FAD
11740,1.5.3.5,FAD,Arthrobacter nicotinovorans,20,,"392439, 392440, 726378",16238,fad_c,C00016,FAD
11741,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,an adenylate-binding domain is absent,392433,16238,fad_c,C00016,FAD
11742,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,covalently bound to a histidine,"392430, 392441",16238,fad_c,C00016,FAD
11743,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,bound as N6-(2-aminoethyl)-FAD 50% activity of the wild type enzyme; bound as N6-(6-carboxyhexyl)-FAD 60% activity of the wild type enzyme; FAD is bound via an (8alpha)-isoalloxazine-(N3)histidyl linkage; formation of the bond to FAD proceeds autocatalytically,392445,16238,fad_c,C00016,FAD
11744,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,"bound as 8-(N-acetylcysteinyl)FAD 80% activity of the wild type enzyme, H71C mutant; formation of the bond to FAD proceeds autocatalytically",392446,16238,fad_c,C00016,FAD
11745,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,"flavinylation can be performed with purified apoenzyme post-translationally with chaperonins ATP, GroEL and GroES",392449,16238,fad_c,C00016,FAD
11746,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,covalently bound to a histidine; formation of the bond to FAD proceeds autocatalytically,"392447, 392451",16238,fad_c,C00016,FAD
11747,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,FAD is bound via an (8alpha)-isoalloxazine-(N3)histidyl linkage,"392443, 392452",16238,fad_c,C00016,FAD
11748,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,,"392434, 392435, 392438, 392439, 392440, 392450, 392453, 392454, 392456, 392457",16238,fad_c,C00016,FAD
11749,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,covalently bound to a histidine; one mol FAD per mol enzyme,"392436, 392461",16238,fad_c,C00016,FAD
11750,1.5.3.6,FAD,Arthrobacter nicotinovorans,20,covalently bound to a histidine; FAD is bound via an (8alpha)-isoalloxazine-(N3)histidyl linkage,"392431, 392460, 392462",16238,fad_c,C00016,FAD
11751,1.5.3.7,FAD,Homo sapiens,20,covalently bound,392469,16238,fad_c,C00016,FAD
11752,1.5.3.7,FAD,Macaca mulatta,20,covalently bound,392471,16238,fad_c,C00016,FAD
11753,1.5.3.7,FAD,Macacine herpesvirus 1,20,,392477,16238,fad_c,C00016,FAD
11754,1.5.3.7,FAD,Oryctolagus cuniculus,20,,392477,16238,fad_c,C00016,FAD
11755,1.5.3.7,FAD,Schizosaccharomyces pombe,20,covalently attached,656324,16238,fad_c,C00016,FAD
11756,1.5.3.10,FAD,Cylindrocarpon didymum,20,,394961,16238,fad_c,C00016,FAD
11757,1.5.3.10,FAD,Arthrobacter globiformis,20,"covalently bound to the N-terminus, biding site structure",655336,16238,fad_c,C00016,FAD
11758,1.5.3.10,FAD,Arthrobacter globiformis,20,,"671938, 698911",16238,fad_c,C00016,FAD
11759,1.5.3.10,flavin,Arthrobacter globiformis,190,8alpha-N1-histidyl flavin,394957,,,,
11760,1.5.3.12,FAD,Papaver somniferum,20,flavoprotein,725505,16238,fad_c,C00016,FAD
11761,1.5.3.12,flavin,Eschscholzia californica,190,inhibition pattern indicates the presence of bound flavine,13613,,,,
11762,1.5.3.13,FAD,Homo sapiens,20,,654511,16238,fad_c,C00016,FAD
11763,1.5.3.13,FAD,Mus musculus,20,1 mol of noncovalently bound FAD/mol of enzyme,692965,16238,fad_c,C00016,FAD
11764,1.5.3.13,FAD,Homo sapiens,20,,723916,16238,fad_c,C00016,FAD
11765,1.5.3.13,FAD,Homo sapiens,20,dependent on,723945,16238,fad_c,C00016,FAD
11766,1.5.3.14,FAD,Zea mays,20,"oxidized FAD is the prominent form during steady-state turnover, consistent with the reductive half-reaction being rate-limiting",672006,16238,fad_c,C00016,FAD
11767,1.5.3.14,FAD,Zea mays,20,"the FAD prosthetic group is non-covalently bound to the protein and is deeply embedded within the structure. All FAD atoms are solvent-inaccessible, with the exception of the flavin C5a, N5 and C4a atoms that line the active centre",695161,16238,fad_c,C00016,FAD
11768,1.5.3.14,FAD,Nicotiana tabacum,20,,706354,16238,fad_c,C00016,FAD
11769,1.5.3.14,FAD,Zea mays,20,,"694583, 706354",16238,fad_c,C00016,FAD
11770,1.5.3.14,FAD,Zea mays,20,"dependent on. Residue K300 is hydrogen-bound to the N5 atom of FAD via a H2O molecule (HOH309), the only solvent molecule present inside the catalytic site in the enzyme inhibitor complexes. In turn, K300 is the only active-site residue whose conformation changes upon FAD reduction, possibly allowing for a reorientation of the HOH309 molecule. The water molecule might thus function as a hydrogen-bond acceptor with the protonated N5 atom of reduced FAD",724968,16238,fad_c,C00016,FAD
11771,1.5.3.14,FAD,Zea mays,20,dependent on,725625,16238,fad_c,C00016,FAD
11772,1.5.3.16,FAD,Arabidopsis thaliana,20,all FAD molecules in the purified enzyme are catalytically active,676604,16238,fad_c,C00016,FAD
11773,1.5.3.16,FAD,Mus musculus,20,non-covalently bound to the enzyme,690692,16238,fad_c,C00016,FAD
11774,1.5.3.16,FAD,Ascaris suum,20,,690790,16238,fad_c,C00016,FAD
11775,1.5.3.16,FAD,Homo sapiens,20,,690800,16238,fad_c,C00016,FAD
11776,1.5.3.16,FAD,Mus musculus,20,,690800,16238,fad_c,C00016,FAD
11777,1.5.3.16,FAD,Mus musculus,20,flavin/mSMO stoichiometry of 1:1,692970,16238,fad_c,C00016,FAD
11778,1.5.3.16,FAD,Arabidopsis thaliana,20,,694651,16238,fad_c,C00016,FAD
11779,1.5.3.16,FAD,Mus musculus,20,dependent on,710832,16238,fad_c,C00016,FAD
11780,1.5.3.16,FAD,Saccharomyces cerevisiae,20,,721475,16238,fad_c,C00016,FAD
11781,1.5.3.16,FAD,Homo sapiens,20,,723916,16238,fad_c,C00016,FAD
11782,1.5.3.16,FAD,Mus musculus,20,flavoprotein,723918,16238,fad_c,C00016,FAD
11783,1.5.3.16,FAD,Arabidopsis thaliana,20,dependent on,"723919, 725625",16238,fad_c,C00016,FAD
11784,1.5.3.16,FAD,Homo sapiens,20,dependent on,725753,16238,fad_c,C00016,FAD
11785,1.5.3.16,FAD,Mus musculus,20,dependent on,725753,16238,fad_c,C00016,FAD
11786,1.5.3.16,FAD,vertebrata,20,dependent on,725753,16238,fad_c,C00016,FAD
11787,1.5.3.16,flavin,Homo sapiens,190,flavoprotein,723918,,,,
11788,1.5.3.17,FAD,Ascaris suum,20,,690790,16238,fad_c,C00016,FAD
11789,1.5.3.17,FAD,Arabidopsis thaliana,20,,694651,16238,fad_c,C00016,FAD
11790,1.5.3.17,FAD,Arabidopsis thaliana,20,0.8 mol FAD per mol of AtPAO3 protein; contains approximately 0.8 mol of FAD,694719,16238,fad_c,C00016,FAD
11791,1.5.3.17,FAD,Arabidopsis thaliana,20,dependent on,723919,16238,fad_c,C00016,FAD
11792,1.5.3.17,FAD,Mus musculus,20,dependent on,724126,16238,fad_c,C00016,FAD
11793,1.5.3.17,FAD,Saccharomyces cerevisiae,20,dependent on,"724344, 724359",16238,fad_c,C00016,FAD
11794,1.5.3.17,FAD,Arabidopsis thaliana,20,dependent on,"723919, 725625",16238,fad_c,C00016,FAD
11795,1.5.3.17,FAD,Arabidopsis thaliana,20,dependent on,725625,16238,fad_c,C00016,FAD
11796,1.5.3.18,FAD,Schizosaccharomyces pombe,20,covalently linked to the protein molecule,656324,16238,fad_c,C00016,FAD
11797,1.5.3.18,flavin,Rhizoctonia leguminicola,190,presence of a flavin prosthetic group,708965,,,,
11798,1.5.3.19,flavin,Arthrobacter nicotinovorans,190,"1 flavin molecule per protein molecule, flavin is covalently attached. Enzyme is able to perform oxidation reactions which involve a 2-electron reduction of the flavin cofactor",719401,,,,
11799,1.5.3.21,FAD,Arthrobacter nicotinovorans,20,noncovalently bound,719443,16238,fad_c,C00016,FAD
11800,1.5.3.22,FMN,Methanobrevibacter arboriphilus,56,the 45000 Da protein contains 1 FMN per mol,724138,17621,fmn_c,C00061,FMN
11801,1.5.3.22,FMN,Methanothermobacter marburgensis,56,the 45000 Da protein contains 1 FMN per mol,724138,17621,fmn_c,C00061,FMN
11802,1.5.3.22,FMN,Methanothermobacter marburgensis,56,the enzyme contains FMN,724956,17621,fmn_c,C00061,FMN
11803,1.5.5.1,4Fe-4S-center,Rhodobacter sphaeroides,916,"iron-sulfur flavoprotein that contains a single [4Fe-4S]2+,1+",685284,,,,
11804,1.5.5.1,FAD,Azospirillum brasilense,20,binding sequence,655306,16238,fad_c,C00016,FAD
11805,1.5.5.1,FAD,Sus scrofa,20,,676828,16238,fad_c,C00016,FAD
11806,1.5.5.1,FAD,Rattus norvegicus,20,,677116,16238,fad_c,C00016,FAD
11807,1.5.5.1,FAD,Rhodobacter sphaeroides,20,"the enzyme contains one FAD, FAD is involved in electron transfer to ubiquinone but not in electron transfer from electron-transferring flavoprotein to ETF-QO",685278,16238,fad_c,C00016,FAD
11808,1.5.5.1,FAD,Rhodobacter sphaeroides,20,contains one FAD,685284,16238,fad_c,C00016,FAD
11809,1.5.5.1,FAD,Homo sapiens,20,,"654538, 685870",16238,fad_c,C00016,FAD
11810,1.5.5.1,FAD,Homo sapiens,20,contains one equivalent of FAD,688239,16238,fad_c,C00016,FAD
11811,1.5.5.1,FAD,Rhodobacter sphaeroides,20,contains one equivalent of FAD,688239,16238,fad_c,C00016,FAD
11812,1.5.5.1,FAD,Sus scrofa,20,contains one equivalent of FAD,688239,16238,fad_c,C00016,FAD
11813,1.5.5.1,FAD,Sus scrofa,20,the flavin serves as the immediate reductant of ubiquinone,724410,16238,fad_c,C00016,FAD
11814,1.5.5.1,FAD,Drosophila melanogaster,20,,724446,16238,fad_c,C00016,FAD
11815,1.5.5.1,FAD,Homo sapiens,20,bound by the C-terminal region of the alpha-subunit (domain II) of electron transfer flavoprotein,726447,16238,fad_c,C00016,FAD
11816,1.5.5.1,FAD,Paracoccus denitrificans,20,bound by the C-terminal region of the alpha-subunit (domain II) of electron transfer flavoprotein,726447,16238,fad_c,C00016,FAD
11817,1.5.5.2,FAD,Thermococcus profundus,20,,392570,16238,fad_c,C00016,FAD
11818,1.5.5.2,FAD,Escherichia coli,20,"FAD may be released by 1 M KBr, apoprotein has no proline dehydrogenase activity but may be restored by external addition of FAD",392571,16238,fad_c,C00016,FAD
11819,1.5.5.2,FAD,Thermococcus profundus,20,1.96 mol per mol of enzyme complex,658668,16238,fad_c,C00016,FAD
11820,1.5.5.2,FAD,Escherichia coli,20,,696361,16238,fad_c,C00016,FAD
11821,1.5.5.2,FAD,Escherichia coli,20,"flavin cofactor, 1.2fold stimulated by exogenous FAD",722591,16238,fad_c,C00016,FAD
11822,1.5.5.2,FAD,Escherichia coli,20,,"392556, 392560, 724345",16238,fad_c,C00016,FAD
11823,1.5.5.2,FAD,Mycobacterium tuberculosis,20,,724389,16238,fad_c,C00016,FAD
11824,1.5.7.1,FAD,Clostridium formicaceticum,20,contains 1.7 FAD per 237000 Da enzyme,437714,16238,fad_c,C00016,FAD
11825,1.5.7.2,FAD,Methanosarcina mazei,20,presence of 1.0 mol FAD per mol protein,724960,16238,fad_c,C00016,FAD
11826,1.5.8.1,"2,6-dichlorophenolindophenol",Paracoccus sp.,165,,393894,27451,,,
11827,1.5.8.1,6-S-Cysteinyl-FMN,Hyphomicrobium sp.,29638,the flavin component accepts two electrons from the substrate,393878,,,,
11828,1.5.8.1,6-S-Cysteinyl-FMN,Hyphomicrobium sp.,29638,each subunit contains a covalently bound 6-S-cysteinyl-FMN,393879,,,,
11829,1.5.8.1,6-S-Cysteinyl-FMN,Hyphomicrobium sp.,29638,contains 6-S-cysteinyl-FMN as coenzyme,393881,,,,
11830,1.5.8.1,electron-transferring flavoprotein,Paracoccus sp.,2297,,393894,,,,
11831,1.5.8.1,more,Pseudomonas putida,2,independent of NADPH,711031,33206,,,
11832,1.5.8.2,4Fe-4S-center,Methylophilus methylotrophus,916,,685241,,,,
11833,1.5.8.2,ADP,Methylophilus methylotrophus,13,,"393888, 393892",16761,adp_c,C00008,ADP
11834,1.5.8.2,ADP,Methylophilus methylotrophus,13,one molecule ADP per subunit,393901,16761,adp_c,C00008,ADP
11835,1.5.8.2,electron transferring flavoprotein,Hyphomicrobium sp.,4118,,393878,,,,
11836,1.5.8.2,electron transferring flavoprotein,Methylophilus methylotrophus,4118,"physiological cofactor, two subunits of 38 and 42 kDa, reduced by trimethylamine dehydrogenase to a stable anionic semiquinone form",393904,,,,
11837,1.5.8.2,electron transferring flavoprotein,Methylophilus methylotrophus,4118,,"393878, 393909, 393913",,,,
11838,1.5.8.2,electron transferring flavoprotein,Methylophilus methylotrophus,4118,"77 kDa dimer of two dissimilar subunits, containing 1 FAD per mol of protein, reduced by trimethylamine dehydrogenase to a stable semiquinone form",393915,,,,
11839,1.5.8.2,electron-transferring flavoprotein,Methylophilus methylotrophus,2297,"interaction with the enzyme, binding study, reaction mechanism and kinetics",656284,,,,
11840,1.5.8.2,FAD,Methylophilus methylotrophus,20,,"656284, 685241",16238,fad_c,C00016,FAD
11841,1.5.8.2,FMN,Hyphomicrobium sp.,56,6-S-cysteinyl-FMN coenzyme-peptide,393881,17621,fmn_c,C00061,FMN
11842,1.5.8.2,FMN,Methylophilus methylotrophus,56,covalently bound to Cys30,"393885, 393886, 393888",17621,fmn_c,C00061,FMN
11843,1.5.8.2,FMN,Methylophilus methylotrophus,56,spin-spin interaction between flavin and iron-sulfur cluster,393902,17621,fmn_c,C00061,FMN
11844,1.5.8.2,FMN,Methylophilus methylotrophus,56,covalently bound to each subunit,393911,17621,fmn_c,C00061,FMN
11845,1.5.8.2,FMN,Methylophilus methylotrophus,56,primary structure of the cofactor peptide of the active center,393914,17621,fmn_c,C00061,FMN
11846,1.5.8.2,FMN,Methylophilus methylotrophus,56,6-S-cysteinyl-FMN coenzyme-peptide,393916,17621,fmn_c,C00061,FMN
11847,1.5.8.2,FMN,Methylophilus methylotrophus,56,unusual type of covalently bound flavin,"393917, 393918",17621,fmn_c,C00061,FMN
11848,1.5.8.2,FMN,Methylophilus methylotrophus,56,,"393878, 393879, 393887, 393889, 393890, 393891, 393892, 393893, 393895, 393896, 393897, 393898, 393899, 393900, 393903, 393909, 393915, 393919, 654192, 654971",17621,fmn_c,C00061,FMN
11849,1.5.8.2,more,Pseudomonas putida,2,independent of NADPH,711031,33206,,,
11850,1.5.8.3,electron transferring flavoprotein,Homo sapiens,4118,,725421,,,,
11851,1.5.8.3,FAD,Sus scrofa,20,,392498,16238,fad_c,C00016,FAD
11852,1.5.8.3,FAD,Rattus norvegicus,20,"covalent bound FAD linked via 8a-position of the isoalloxazin ring to the imidazole N(3) of a histidine residue, structural homology between the amino acid sequence of the flavin-peptides","392496, 392497, 392499, 392500, 392501",16238,fad_c,C00016,FAD
11853,1.5.8.3,FAD,Homo sapiens,20,"covalent bound FAD linked via 8a-position of the isoalloxazin ring to the imidazole N(3) of a histidine residue, structural homology between the amino acid sequence of the flavin-peptides",392509,16238,fad_c,C00016,FAD
11854,1.5.8.3,FAD,Rattus norvegicus,20,,"392494, 392506, 392511",16238,fad_c,C00016,FAD
11855,1.5.8.3,FMN,Pseudomonas sp.,56,,392505,17621,fmn_c,C00061,FMN
11856,1.5.8.3,more,Pseudomonas putida,2,1-methoxy-5-methylphenazinium methylsulfate acts as electron acceptor,655081,33206,,,
11857,1.5.8.3,tetrahydrofolate,Sus scrofa,207,,392498,15635,thf_c,C00101,Tetrahydrofolate
11858,1.5.8.3,tetrahydrofolate,Rattus norvegicus,207,,"392494, 392496, 392497, 392499, 392500, 392501",15635,thf_c,C00101,Tetrahydrofolate
11859,1.5.8.3,tetrahydrofolate,Homo sapiens,207,,392509,15635,thf_c,C00101,Tetrahydrofolate
11860,1.5.8.4,FAD,Sus scrofa,20,covalently bound,392498,16238,fad_c,C00016,FAD
11861,1.5.8.4,FAD,Rattus norvegicus,20,covalently bound,392524,16238,fad_c,C00016,FAD
11862,1.5.8.4,FAD,Rattus norvegicus,20,covalently bound,"392496, 392497, 392499, 392500, 392501, 392520, 392525",16238,fad_c,C00016,FAD
11863,1.5.8.4,FAD,Rattus norvegicus,20,covalent attachment of FAD to the apoenzyme proceeds in vitro spontaneously and does not require a mitochondrial protein factor; covalently bound,392526,16238,fad_c,C00016,FAD
11864,1.5.8.4,FAD,Oryctolagus cuniculus,20,"mitochondrial matrix can stimulate the flavinylation of the enzyme synthesized in rabbit reticulocyte lysate as well as the 6-His-tagged enzyme purified by affinity chromatography, a matrix protein factor accelerates holoenzyme formation of dimethylglycine dehydrogenase, the matrix protein factor is different from the mitochondrial chaperones Hsp60 and Hsp 70",392527,16238,fad_c,C00016,FAD
11865,1.5.8.4,FAD,Rattus norvegicus,20,,392527,16238,fad_c,C00016,FAD
11866,1.5.8.4,FAD,Rattus norvegicus,20,"the precursor form of the enzyme is a good substrate for mitochondria-assisted flavinylation reaction, flavinylation of precursor precedes polypeptide processing by the mitochondrial processing peptidase during the biogenesis of holo-enzyme",392528,16238,fad_c,C00016,FAD
11867,1.5.8.4,FAD,Rattus norvegicus,20,"absolutely required, covalently bound to the apoenzyme via a histidinyl(N3)-(8alpha)FAD linkage, cofactor-free apoenzyme shows 70% reduced activity compared to the holoenzyme",657277,16238,fad_c,C00016,FAD
11868,1.5.8.4,FAD,Rattus norvegicus,20,FAD is covalently bound via an autocatalytic reaction,687135,16238,fad_c,C00016,FAD
11869,1.5.8.4,more,Rattus norvegicus,2,"1-methoxy-5-methylphenazinium methylsulfate can act as electron acceptor; 2,6-dichlorophenolindophenol can act as electron acceptor",657277,33206,,,
11870,1.5.8.4,Tetrahydropteroylpentaglutamate,Rattus norvegicus,5221,,"392496, 392500, 392516, 392520, 392526",,,,
11871,1.5.98.1,coenzyme F420,Methanosarcina thermophila,1059,required,13747,16848,,C00876,Coenzyme F420
11872,1.5.98.1,coenzyme F420,Methanopyrus kandleri,1059,required,"13753, 13755",16848,,C00876,Coenzyme F420
