,EC_number,bigg.metabolite,KM_Value,growth condition,concentration,saturation,met:EC,elasticity,bigg.reaction
2099,2.7.1.2,atp,1.37113092008,Glucose,1.311,0.488790457686,atp:2.7.1.2,0.511209542314,hex1
2100,2.7.1.23,atp,0.758287544405,Glucose,1.311,0.633551389967,atp:2.7.1.23,0.366448610033,nadk
2101,2.7.1.25,atp,0.01,Glucose,1.311,0.99242997729,atp:2.7.1.25,0.00757002271007,adsk
2102,2.7.1.30,atp,0.0078,Glucose,1.311,0.994085532302,atp:2.7.1.30,0.00591446769791,glyk
2103,2.7.1.33,atp,0.21607868937,Glucose,1.311,0.858501928634,atp:2.7.1.33,0.141498071366,pntk
2104,2.7.1.39,atp,0.406201920232,Glucose,1.311,0.763451277659,atp:2.7.1.39,0.236548722341,hsk
2105,2.7.1.49,atp,0.1431,Glucose,1.311,0.901588611512,atp:2.7.1.49,0.0984113884877,hmpk1
2106,2.7.1.56,atp,0.293179441776,Glucose,1.311,0.817240244987,atp:2.7.1.56,0.182759755013,fruk
2107,2.7.1.59,atp,0.0112249721603,Glucose,1.311,0.991510542913,atp:2.7.1.59,0.00848945708685,acgamk
2108,2.7.1.6,atp,2.36643191324,Glucose,1.311,0.356498782555,atp:2.7.1.6,0.643501217445,galkr
2109,2.7.1.71,atp,0.16,Glucose,1.311,0.891230455472,atp:2.7.1.71,0.108769544528,shkk
2110,2.7.1.73,atp,0.601747455333,Glucose,1.311,0.685401513067,atp:2.7.1.73,0.314598486933,gsnk
2111,2.7.2.11,atp,0.736806299728,Glucose,1.311,0.640197268743,atp:2.7.2.11,0.359802731257,glu5k
2112,2.7.2.4,atp,1.60078067845,Glucose,1.311,0.450239954439,atp:2.7.2.4,0.549760045561,aspk
2113,2.7.2.8,atp,0.683277145225,Glucose,1.311,0.657381048135,atp:2.7.2.8,0.342618951865,acgk
2114,2.7.4.16,atp,0.27,Glucose,1.311,0.829222011385,atp:2.7.4.16,0.170777988615,tmpk
2115,2.7.4.25,atp,0.038,Glucose,1.311,0.971830985915,atp:2.7.4.25,0.0281690140845,cytk1
2116,2.7.4.3,atp,0.0850220126159,Glucose,1.311,0.939096939842,atp:2.7.4.3,0.0609030601577,adk1
2117,2.7.4.7,atp,0.193,Glucose,1.311,0.871675531915,atp:2.7.4.7,0.128324468085,pmpk
2118,2.7.4.9,atp,0.219089023002,Glucose,1.311,0.856812891467,atp:2.7.4.9,0.143187108533,dtmpk
2119,2.7.6.1,atp,0.023,Glucose,1.311,0.98275862069,atp:2.7.6.1,0.0172413793103,prpps
2120,2.7.6.3,atp,0.0156390540219,Glucose,1.311,0.988211522965,atp:2.7.6.3,0.0117884770349,hppk2
2121,2.7.7.18,atp,0.0291547594742,Glucose,1.311,0.978245229315,atp:2.7.7.18,0.0217547706846,nmnat
2122,2.7.7.27,atp,0.628689062868,Glucose,1.311,0.675881524053,atp:2.7.7.27,0.324118475947,glgc
2123,2.7.7.3,atp,0.22,Glucose,1.311,0.856303069889,atp:2.7.7.3,0.143696930111,ptpati
2124,2.7.7.58,atp,1.12,Glucose,1.311,0.539284245167,atp:2.7.7.58,0.460715754833,dhbs
2125,2.7.7.63,atp,0.00547905101272,Glucose,1.311,0.995838102393,atp:2.7.7.63,0.00416189760749,lipatpt
2126,2.7.9.2,atp,0.028,Glucose,1.311,0.979088872293,atp:2.7.9.2,0.0209111277072,pps
2127,2.7.9.3,atp,1.03923048454,Glucose,1.311,0.557817630493,atp:2.7.9.3,0.442182369507,selnps
2128,3.1.3.5,atp,0.377182051535,Glucose,1.311,0.776575013819,atp:3.1.3.5,0.223424986181,ntd10
2129,3.1.4.16,atp,0.18,Glucose,1.311,0.879275653924,atp:3.1.4.16,0.120724346076,23pde2pp
2130,3.6.3.14,atp,0.116000843096,Glucose,1.311,0.91871003885,atp:3.6.3.14,0.08128996115,atps4rpp
2131,3.6.3.16,atp,0.161156826931,Glucose,1.311,0.89053012289,atp:3.6.3.16,0.10946987711,aso3t8pp
2132,3.6.3.19,atp,0.148398113196,Glucose,1.311,0.89831553717,atp:3.6.3.19,0.10168446283,maltabcpp
2133,3.6.3.27,atp,0.0239,Glucose,1.311,0.982096037156,atp:3.6.3.27,0.0179039628437,piuabcpp
2134,3.6.3.31,atp,0.356914284197,Glucose,1.311,0.786011614878,atp:3.6.3.31,0.213988385122,ptrcabcpp
2135,3.6.3.33,atp,0.0638827050147,Glucose,1.311,0.953535887257,atp:3.6.3.33,0.0464641127434,cbl1abcpp
2136,3.6.3.5,atp,0.0139642400438,Glucose,1.311,0.989460666468,atp:3.6.3.5,0.010539333532,zn2abcpp
2137,3.6.3.54,atp,0.5,Glucose,1.311,0.723909442297,atp:3.6.3.54,0.276090557703,cu1abcpp
2138,4.1.1.49,atp,0.06,Glucose,1.311,0.956236323851,atp:4.1.1.49,0.0437636761488,ppck
2139,4.6.1.1,atp,0.348568501159,Glucose,1.311,0.789964378743,atp:4.6.1.1,0.210035621257,adncyc
2140,6.1.1.1,atp,0.5,Glucose,1.311,0.723909442297,atp:6.1.1.1,0.276090557703,tyrtrs
2141,6.1.1.10,atp,1.21224726372,Glucose,1.311,0.519568580872,atp:6.1.1.10,0.480431419128,mettrs
2142,6.1.1.11,atp,6.8e-05,Glucose,1.311,0.999948133888,atp:6.1.1.11,5.18661122078e-05,sertrs
2143,6.1.1.14,atp,0.0286513950266,Glucose,1.311,0.978612797976,atp:6.1.1.14,0.0213872020236,glytrs
2144,6.1.1.15,atp,0.6,Glucose,1.311,0.686028257457,atp:6.1.1.15,0.313971742543,protrs
2145,6.1.1.16,atp,0.266638881743,Glucose,1.311,0.83098864713,atp:6.1.1.16,0.16901135287,cystrs
2146,6.1.1.18,atp,0.583589913459,Glucose,1.311,0.691970325972,atp:6.1.1.18,0.308029674028,glntrs
2147,6.1.1.19,atp,1.30706525944,Glucose,1.311,0.500751459602,atp:6.1.1.19,0.499248540398,argtrs
2148,6.1.1.2,atp,0.2,Glucose,1.311,0.867637326274,atp:6.1.1.2,0.132362673726,trptrs
2149,6.1.1.20,atp,0.009,Glucose,1.311,0.993181818182,atp:6.1.1.20,0.00681818181818,phetrs
2150,6.1.1.21,atp,0.756919929083,Glucose,1.311,0.6339703881,atp:6.1.1.21,0.3660296119,histrs
2151,6.1.1.22,atp,0.142407347178,Glucose,1.311,0.902018283137,atp:6.1.1.22,0.0979817168632,asntrs
2152,6.1.1.24,atp,0.62,Glucose,1.311,0.678922837908,atp:6.1.1.24,0.321077162092,glutrs
2153,6.1.1.3,atp,0.267,Glucose,1.311,0.830798479087,atp:6.1.1.3,0.169201520913,thrtrs
2154,6.1.1.4,atp,0.263569285988,Glucose,1.311,0.832608645213,atp:6.1.1.4,0.167391354787,leutrs
2155,6.1.1.5,atp,0.0261231549777,Glucose,1.311,0.980463164608,atp:6.1.1.5,0.0195368353921,iletrs
2156,6.1.1.6,atp,0.0527188146271,Glucose,1.311,0.961341873367,atp:6.1.1.6,0.0386581266326,lystrs
2157,6.1.1.7,atp,0.088797522488,Glucose,1.311,0.936564023681,atp:6.1.1.7,0.063435976319,alatrs
2158,6.1.1.9,atp,9.4,Glucose,1.311,0.122397535244,atp:6.1.1.9,0.877602464756,valtrs
2159,6.2.1.20,atp,0.3,Glucose,1.311,0.813780260708,atp:6.2.1.20,0.186219739292,aacps1
2160,6.2.1.26,atp,0.0735,Glucose,1.311,0.946912242687,atp:6.2.1.26,0.0530877573131,sucbzl
2161,6.2.1.5,atp,0.0318590646441,Glucose,1.311,0.97627519858,atp:6.2.1.5,0.0237248014203,sucoas
2162,6.3.1.1,atp,0.27,Glucose,1.311,0.829222011385,atp:6.3.1.1,0.170777988615,asns2
2163,6.3.1.2,atp,0.2,Glucose,1.311,0.867637326274,atp:6.3.1.2,0.132362673726,glns
2164,6.3.1.5,atp,0.2,Glucose,1.311,0.867637326274,atp:6.3.1.5,0.132362673726,nads1
2165,6.3.2.1,atp,0.251589867848,Glucose,1.311,0.838991745035,atp:6.3.2.1,0.161008254965,pants
2166,6.3.2.13,atp,0.62,Glucose,1.311,0.678922837908,atp:6.3.2.13,0.321077162092,uaagds
2167,6.3.2.17,atp,0.19455709597,Glucose,1.311,0.870774016814,atp:6.3.2.17,0.129225983186,dhfs
2168,6.3.2.2,atp,0.00283283622172,Glucose,1.311,0.997843838163,atp:6.3.2.2,0.00215616183705,glucys
2169,6.3.2.4,atp,1.4,Glucose,1.311,0.483585392844,atp:6.3.2.4,0.516414607156,alaalar
2170,6.3.2.8,atp,0.162781373341,Glucose,1.311,0.889548493226,atp:6.3.2.8,0.110451506774,uamas
2171,6.3.2.9,atp,0.100349389634,Glucose,1.311,0.928898265467,atp:6.3.2.9,0.0711017345325,uamags
2172,6.3.3.1,atp,0.073,Glucose,1.311,0.94725433526,atp:6.3.3.1,0.0527456647399,prais
2173,6.3.3.3,atp,0.005,Glucose,1.311,0.996200607903,atp:6.3.3.3,0.00379939209726,dbts
2174,6.3.4.18,atp,0.048,Glucose,1.311,0.9646799117,atp:6.3.4.18,0.0353200883002,airc2
2175,6.3.4.2,atp,0.054,Glucose,1.311,0.96043956044,atp:6.3.4.2,0.0395604395604,ctps2
2176,6.3.4.21,atp,0.4,Glucose,1.311,0.766218585622,atp:6.3.4.21,0.233781414378,namnpp
2177,6.3.5.2,atp,0.21135106708,Glucose,1.311,0.861167984409,atp:6.3.5.2,0.138832015591,gmps2
2178,6.3.5.4,atp,0.156092561918,Glucose,1.311,0.893604148798,atp:6.3.5.4,0.106395851202,asns1
2179,6.3.5.5,atp,0.103057890319,Glucose,1.311,0.927119044401,atp:6.3.5.5,0.0728809555991,cbps
2180,1.7.1.7,gmp,0.0229782505862,Glucose,0.025,0.521069436559,gmp:1.7.1.7,0.478930563441,gmpr
2181,3.1.3.5,gmp,0.509901951359,Glucose,0.025,0.0467375374804,gmp:3.1.3.5,0.95326246252,ntd10
2182,3.1.3.6,gmp,0.26,Glucose,0.025,0.0877192982456,gmp:3.1.3.6,0.912280701754,3ntd2pp
2183,2.1.1.144,acon_c,34.4673758792,Glucose,0.01,0.000290045275923,acon_c:2.1.1.144,0.999709954724,aconmt
2184,4.2.1.3,acon_c,0.0304630924235,Glucose,0.01,0.247138797385,acon_c:4.2.1.3,0.752861202615,aconta
2185,2.1.1.144,cit,17.8745629317,Glucose,0.507,0.0275819853776,cit:2.1.1.144,0.972418014622,aconmt
2186,4.1.3.6,cit,0.16,Glucose,0.507,0.76011994003,cit:4.1.3.6,0.23988005997,citl
2187,4.2.1.3,cit,3.5721142199,Glucose,0.507,0.124291689977,cit:4.2.1.3,0.875708310023,aconta
2188,2.2.1.1,s7p,4.0,Glucose,0.092,0.0224828934506,s7p:2.2.1.1,0.977517106549,tkt1
2189,2.2.1.2,s7p,0.285,Glucose,0.092,0.244031830239,s7p:2.2.1.2,0.755968169761,tala
2190,5.3.1.28,s7p,0.9,Glucose,0.092,0.0927419354839,s7p:5.3.1.28,0.907258064516,s7pi
2191,2.2.1.1,xu5p__d,0.16,Glucose,0.158,0.496855345912,xu5p__d:2.2.1.1,0.503144654088,tkt1
2192,2.4.2.1,r1p,0.048579831206,Glucose,0.003,0.0581622686592,r1p:2.4.2.1,0.941837731341,punp1
2193,5.4.2.7,r1p,0.043,Glucose,0.003,0.0652173913043,r1p:5.4.2.7,0.934782608696,ppm2
2194,2.5.1.19,pep,0.073875129779,Glucose,0.049,0.398778826017,pep:2.5.1.19,0.601221173983,pscvt
2195,2.5.1.54,pep,0.0492359384718,Glucose,0.049,0.498799123439,pep:2.5.1.54,0.501200876561,ddpa
2196,2.5.1.55,pep,0.00556178721376,Glucose,0.049,0.89806442388,pep:2.5.1.55,0.10193557612,kdops
2197,2.5.1.7,pep,0.00560062668188,Glucose,0.049,0.897425597063,pep:2.5.1.7,0.102574402937,uagcvt
2198,4.1.1.31,pep,0.6,Glucose,0.049,0.075500770416,pep:4.1.1.31,0.924499229584,ppc
2199,4.1.1.49,pep,0.360020574368,Glucose,0.049,0.119798374631,pep:4.1.1.49,0.880201625369,ppck
2200,2.7.1.107,adp,1.0,Glucose,0.674,0.402628434886,adp:2.7.1.107,0.597371565114,dagk160
2201,2.7.4.3,adp,0.09,Glucose,0.674,0.88219895288,adp:2.7.4.3,0.11780104712,adk1
2202,3.1.3.5,adp,0.745120795576,Glucose,0.674,0.474941951454,adp:3.1.3.5,0.525058048546,ntd10
2203,3.1.4.16,adp,0.19,Glucose,0.674,0.780092592593,adp:3.1.4.16,0.219907407407,23pde2pp
2204,3.6.3.14,adp,0.1,Glucose,0.674,0.870801033592,adp:3.6.3.14,0.129198966408,atps4rpp
2205,4.1.1.49,adp,0.05,Glucose,0.674,0.930939226519,adp:4.1.1.49,0.0690607734807,ppck
2206,2.7.1.107,gtp,8.7,Glucose,1.169,0.118451717499,gtp:2.7.1.107,0.881548282501,dagk160
2207,2.7.1.11,gtp,4.3,Glucose,1.169,0.213750228561,gtp:2.7.1.11,0.786249771439,pfk
2208,2.7.4.25,gtp,0.64,Glucose,1.169,0.646213377557,gtp:2.7.4.25,0.353786622443,cytk1
2209,3.1.5.1,gtp,0.15,Glucose,1.169,0.886277482942,gtp:3.1.5.1,0.113722517058,ntptp1
2210,3.5.4.25,gtp,0.329180704061,Glucose,1.169,0.780279706468,gtp:3.5.4.25,0.219720293532,gtpcii2
2211,3.6.1.19,gtp,1.0,Glucose,1.169,0.538958045182,gtp:3.6.1.19,0.461041954818,ntpp1
2212,3.6.5.6,gtp,0.042,Glucose,1.169,0.965317919075,gtp:3.6.5.6,0.0346820809249,ntp3
2213,6.3.4.4,gtp,0.0258542191565,Glucose,1.169,0.978362030495,gtp:6.3.4.4,0.0216379695045,adss
2214,2.7.1.33,pnto__r,0.0368854504518,Glucose,0.027,0.42263144126,pnto__r:2.7.1.33,0.57736855874,pntk
2215,3.1.3.11,fdp,0.00888426829289,Glucose,1.38,0.993603305548,fdp:3.1.3.11,0.00639669445159,fbp
2216,3.1.3.7,fdp,1.17,Glucose,1.38,0.541176470588,fdp:3.1.3.7,0.458823529412,bpnt
2217,4.1.2.13,fdp,0.174713559467,Glucose,1.38,0.88762331273,fdp:4.1.2.13,0.11237668727,fba
2218,3.6.1.19,gdp,0.35,Glucose,0.555,0.613259668508,gdp:3.6.1.19,0.386740331492,ntpp1
2219,4.1.3.1,succ,0.59,Glucose,0.628,0.515599343186,succ:4.1.3.1,0.484400656814,icl
2220,6.2.1.5,succ,0.25,Glucose,0.628,0.715261958998,succ:6.2.1.5,0.284738041002,sucoas
2221,4.2.1.2,fum,0.454231562374,Glucose,0.459,0.502610749465,fum:4.2.1.2,0.497389250535,fum
2222,5.3.1.13,ru5p__d,0.361073775132,Glucose,0.344,0.487892206649,ru5p__d:5.3.1.13,0.512107793351,a5piso
2223,1.1.1.140,f6p,0.568,G6P,,,f6p:1.1.1.140,,sbtpd
2224,2.2.1.1,f6p,1.1,G6P,,,f6p:2.2.1.1,,tkt1
2225,2.2.1.2,f6p,1.15336908402,G6P,,,f6p:2.2.1.2,,tala
2226,2.6.1.16,f6p,0.608829444704,G6P,,,f6p:2.6.1.16,,gf6pta
2227,2.7.1.11,f6p,0.0407616378371,G6P,,,f6p:2.7.1.11,,pfk
2228,3.5.99.6,f6p,1.7,G6P,,,f6p:3.5.99.6,,g6pda
2229,5.3.1.8,f6p,0.15,G6P,,,f6p:5.3.1.8,,man6pi
2230,5.3.1.9,f6p,0.171464281995,G6P,,,f6p:5.3.1.9,,pgi
2231,1.1.1.205,imp,0.0217548542475,G6P,1.549,0.986150063972,imp:1.1.1.205,0.0138499360283,impd
2232,3.1.3.5,imp,0.66,G6P,1.549,0.701222272522,imp:3.1.3.5,0.298777727478,ntd10
2233,6.3.4.4,imp,0.0347218297492,G6P,1.549,0.978075802772,imp:6.3.4.4,0.0219241972277,adss
2234,1.1.1.290,akg,0.093,G6P,0.335,0.782710280374,akg:1.1.1.290,0.217289719626,perd
2235,1.1.1.95,akg,0.0607947366143,G6P,0.335,0.846398319658,akg:1.1.1.95,0.153601680342,pgcd
2236,1.14.11.17,akg,0.0158655010498,G6P,0.335,0.954781815247,akg:1.14.11.17,0.0452181847526,taudo
2237,1.4.1.13,akg,0.0374939158528,G6P,0.335,0.899343548291,akg:1.4.1.13,0.100656451709,glusy
2238,1.4.1.4,akg,3.55791610907,G6P,0.335,0.086053742391,akg:1.4.1.4,0.913946257609,gludy
2239,2.2.1.9,akg,1.5,G6P,0.335,0.182561307902,akg:2.2.1.9,0.817438692098,sephchcs
2240,2.6.1.1,akg,0.215827708975,G6P,0.335,0.608175650102,akg:2.6.1.1,0.391824349898,aspta
2241,2.6.1.11,akg,2.5,G6P,0.335,0.118165784832,akg:2.6.1.11,0.881834215168,acota
2242,2.6.1.19,akg,1.07,G6P,0.335,0.238434163701,akg:2.6.1.19,0.761565836299,abta
2243,2.6.1.29,akg,0.88,G6P,0.335,0.275720164609,akg:2.6.1.29,0.724279835391,spmdat2
2244,2.6.1.42,akg,1.02088376734,G6P,0.335,0.24707132578,akg:2.6.1.42,0.75292867422,ileta
2245,2.6.1.82,akg,19.0,G6P,0.335,0.0173260925782,akg:2.6.1.82,0.982673907422,ptrcta
2246,1.1.1.37,mal__l,2.6,G6P,3.379,0.565144673022,mal__l:1.1.1.37,0.434855326978,mdh
2247,1.1.1.40,mal__l,3.41,G6P,3.379,0.497716894977,mal__l:1.1.1.40,0.502283105023,me2
2248,4.2.1.2,mal__l,0.272864188864,G6P,3.379,0.925280849793,mal__l:4.2.1.2,0.0747191502072,fum
2249,1.1.1.44,6pgc,0.093,G6P,1.114,0.922949461475,6pgc:1.1.1.44,0.0770505385253,gnd
2250,1.1.1.49,g6p,0.185688522541,G6P,,,g6p:1.1.1.49,,g6pdh2r
2251,2.4.1.15,g6p,5.26782687643,G6P,,,g6p:2.4.1.15,,tre6ps
2252,2.6.1.16,g6p,16.0,G6P,,,g6p:2.6.1.16,,gf6pta
2253,5.3.1.9,g6p,0.28,G6P,,,g6p:5.3.1.9,,pgi
2254,1.1.1.94,dhap,0.17,G6P,2.21,0.928571428571,dhap:1.1.1.94,0.0714285714286,g3pd2
2255,4.1.2.17,dhap,54.7,G6P,2.21,0.0388332454753,dhap:4.1.2.17,0.961166754525,fclpa
2256,4.1.2.19,dhap,0.711378660898,G6P,2.21,0.756492141734,dhap:4.1.2.19,0.243507858266,rmpa
2257,4.2.3.3,dhap,0.501816593132,G6P,2.21,0.814951868647,dhap:4.2.3.3,0.185048131353,mgsa
2258,1.1.1.94,glyc3p,0.21,G6P,0.331,0.611829944547,glyc3p:1.1.1.94,0.388170055453,g3pd2
2259,2.3.1.15,glyc3p,0.391158559217,G6P,0.331,0.458348095131,glyc3p:2.3.1.15,0.541651904869,g3pat120
2260,2.7.8.5,glyc3p,0.32,G6P,0.331,0.508448540707,glyc3p:2.7.8.5,0.491551459293,pgsa120
2261,3.1.3.21,glyc3p,2.9,G6P,0.331,0.102445063448,glyc3p:3.1.3.21,0.897554936552,g3pt
2262,1.17.4.1,atp,0.07,G6P,1.147,0.942481511915,atp:1.17.4.1,0.0575184880855,rndr1
2263,2.1.2.2,atp,0.0774,G6P,1.147,0.93678536426,atp:2.1.2.2,0.06321463574,garft
2264,2.5.1.6,atp,0.0778395786217,G6P,1.147,0.936449164462,atp:2.5.1.6,0.0635508355382,metat
2265,2.7.1.107,atp,1.07364350264,G6P,1.147,0.516516945937,atp:2.7.1.107,0.483483054063,dagk160
2266,2.7.1.11,atp,0.0508000513259,G6P,1.147,0.957588871974,atp:2.7.1.11,0.0424111280257,pfk
2267,2.7.1.12,atp,0.0743975806058,G6P,1.147,0.939088154597,atp:2.7.1.12,0.0609118454033,gnk
2268,2.7.1.148,atp,0.02,G6P,1.147,0.982862039417,atp:2.7.1.148,0.0171379605827,cdpmek
2269,2.7.1.16,atp,0.153845688374,G6P,1.147,0.881734098249,atp:2.7.1.16,0.118265901751,rbk_l1
2270,2.7.1.2,atp,1.37113092008,G6P,1.147,0.455496571228,atp:2.7.1.2,0.544503428772,hex1
2271,2.7.1.23,atp,0.758287544405,G6P,1.147,0.602008869143,atp:2.7.1.23,0.397991130857,nadk
2272,2.7.1.25,atp,0.01,G6P,1.147,0.991356957649,atp:2.7.1.25,0.00864304235091,adsk
2273,2.7.1.30,atp,0.0078,G6P,1.147,0.993245583651,atp:2.7.1.30,0.00675441634915,glyk
2274,2.7.1.33,atp,0.21607868937,G6P,1.147,0.841477464907,atp:2.7.1.33,0.158522535093,pntk
2275,2.7.1.39,atp,0.406201920232,G6P,1.147,0.738474492633,atp:2.7.1.39,0.261525507367,hsk
2276,2.7.1.49,atp,0.1431,G6P,1.147,0.889078366018,atp:2.7.1.49,0.110921633982,hmpk1
2277,2.7.1.56,atp,0.293179441776,G6P,1.147,0.796428532951,atp:2.7.1.56,0.203571467049,fruk
2278,2.7.1.59,atp,0.0112249721603,G6P,1.147,0.990308469917,atp:2.7.1.59,0.00969153008278,acgamk
2279,2.7.1.6,atp,2.36643191324,G6P,1.147,0.32646142812,atp:2.7.1.6,0.67353857188,galkr
2280,2.7.1.71,atp,0.16,G6P,1.147,0.877582249426,atp:2.7.1.71,0.122417750574,shkk
2281,2.7.1.73,atp,0.601747455333,G6P,1.147,0.655898023755,atp:2.7.1.73,0.344101976245,gsnk
2282,2.7.2.11,atp,0.736806299728,G6P,1.147,0.608873640653,atp:2.7.2.11,0.391126359347,glu5k
2283,2.7.2.4,atp,1.60078067845,G6P,1.147,0.417427784174,atp:2.7.2.4,0.582572215826,aspk
2284,2.7.2.8,atp,0.683277145225,G6P,1.147,0.626681048273,atp:2.7.2.8,0.373318951727,acgk
2285,2.7.4.16,atp,0.27,G6P,1.147,0.809456598447,atp:2.7.4.16,0.190543401553,tmpk
2286,2.7.4.25,atp,0.038,G6P,1.147,0.967932489451,atp:2.7.4.25,0.0320675105485,cytk1
2287,2.7.4.3,atp,0.0850220126159,G6P,1.147,0.930989859154,atp:2.7.4.3,0.0690101408459,adk1
2288,2.7.4.7,atp,0.193,G6P,1.147,0.855970149254,atp:2.7.4.7,0.144029850746,pmpk
2289,2.7.4.9,atp,0.219089023002,G6P,1.147,0.839623172932,atp:2.7.4.9,0.160376827068,dtmpk
2290,2.7.6.1,atp,0.023,G6P,1.147,0.980341880342,atp:2.7.6.1,0.0196581196581,prpps
2291,2.7.6.3,atp,0.0156390540219,G6P,1.147,0.986548659304,atp:2.7.6.3,0.0134513406958,hppk2
2292,2.7.7.18,atp,0.0291547594742,G6P,1.147,0.975211799944,atp:2.7.7.18,0.0247882000556,nmnat
2293,2.7.7.27,atp,0.628689062868,G6P,1.147,0.645946423834,atp:2.7.7.27,0.354053576166,glgc
2294,2.7.7.3,atp,0.22,G6P,1.147,0.839063643014,atp:2.7.7.3,0.160936356986,ptpati
2295,2.7.7.58,atp,1.12,G6P,1.147,0.505955006617,atp:2.7.7.58,0.494044993383,dhbs
2296,2.7.7.63,atp,0.00547905101272,G6P,1.147,0.995245856306,atp:2.7.7.63,0.0047541436939,lipatpt
2297,2.7.9.2,atp,0.028,G6P,1.147,0.976170212766,atp:2.7.9.2,0.023829787234,pps
2298,2.7.9.3,atp,1.03923048454,G6P,1.147,0.524647336185,atp:2.7.9.3,0.475352663815,selnps
2299,3.1.3.5,atp,0.377182051535,G6P,1.147,0.75253477683,atp:3.1.3.5,0.24746522317,ntd10
2300,3.1.4.16,atp,0.18,G6P,1.147,0.864355689525,atp:3.1.4.16,0.135644310475,23pde2pp
2301,3.6.3.14,atp,0.116000843096,G6P,1.147,0.90815457984,atp:3.6.3.14,0.0918454201598,atps4rpp
2302,3.6.3.16,atp,0.161156826931,G6P,1.147,0.876806187444,atp:3.6.3.16,0.123193812556,aso3t8pp
2303,3.6.3.19,atp,0.148398113196,G6P,1.147,0.885442080173,atp:3.6.3.19,0.114557919827,maltabcpp
2304,3.6.3.27,atp,0.0239,G6P,1.147,0.979588350841,atp:3.6.3.27,0.0204116491588,piuabcpp
2305,3.6.3.31,atp,0.356914284197,G6P,1.147,0.762676445096,atp:3.6.3.31,0.237323554904,ptrcabcpp
2306,3.6.3.33,atp,0.0638827050147,G6P,1.147,0.947242862789,atp:3.6.3.33,0.0527571372109,cbl1abcpp
2307,3.6.3.5,atp,0.0139642400438,G6P,1.147,0.987971860319,atp:3.6.3.5,0.0120281396809,zn2abcpp
2308,3.6.3.54,atp,0.5,G6P,1.147,0.696417729205,atp:3.6.3.54,0.303582270795,cu1abcpp
2309,4.1.1.49,atp,0.06,G6P,1.147,0.950289975145,atp:4.1.1.49,0.049710024855,ppck
2310,4.6.1.1,atp,0.348568501159,G6P,1.147,0.766932440147,atp:4.6.1.1,0.233067559853,adncyc
2311,6.1.1.1,atp,0.5,G6P,1.147,0.696417729205,atp:6.1.1.1,0.303582270795,tyrtrs
2312,6.1.1.10,atp,1.21224726372,G6P,1.147,0.486172016659,atp:6.1.1.10,0.513827983341,mettrs
2313,6.1.1.11,atp,6.8e-05,G6P,1.147,0.999940718423,atp:6.1.1.11,5.92815770294e-05,sertrs
2314,6.1.1.14,atp,0.0286513950266,G6P,1.147,0.975629344593,atp:6.1.1.14,0.0243706554067,glytrs
2315,6.1.1.15,atp,0.6,G6P,1.147,0.65655409273,atp:6.1.1.15,0.34344590727,protrs
2316,6.1.1.16,atp,0.266638881743,G6P,1.147,0.811381191345,atp:6.1.1.16,0.188618808655,cystrs
2317,6.1.1.18,atp,0.583589913459,G6P,1.147,0.662779778779,atp:6.1.1.18,0.337220221221,glntrs
2318,6.1.1.19,atp,1.30706525944,G6P,1.147,0.467387733715,atp:6.1.1.19,0.532612266285,argtrs
2319,6.1.1.2,atp,0.2,G6P,1.147,0.85152190052,atp:6.1.1.2,0.14847809948,trptrs
2320,6.1.1.20,atp,0.009,G6P,1.147,0.992214532872,atp:6.1.1.20,0.00778546712803,phetrs
2321,6.1.1.21,atp,0.756919929083,G6P,1.147,0.602441301485,atp:6.1.1.21,0.397558698515,histrs
2322,6.1.1.22,atp,0.142407347178,G6P,1.147,0.889555967329,atp:6.1.1.22,0.110444032671,asntrs
2323,6.1.1.24,atp,0.62,G6P,1.147,0.649122807018,atp:6.1.1.24,0.350877192982,glutrs
2324,6.1.1.3,atp,0.267,G6P,1.147,0.81117397454,atp:6.1.1.3,0.18882602546,thrtrs
2325,6.1.1.4,atp,0.263569285988,G6P,1.147,0.813146870128,atp:6.1.1.4,0.186853129872,leutrs
2326,6.1.1.5,atp,0.0261231549777,G6P,1.147,0.977731958604,atp:6.1.1.5,0.0222680413961,iletrs
2327,6.1.1.6,atp,0.0527188146271,G6P,1.147,0.956057357787,atp:6.1.1.6,0.0439426422128,lystrs
2328,6.1.1.7,atp,0.088797522488,G6P,1.147,0.928145573306,atp:6.1.1.7,0.0718544266938,alatrs
2329,6.1.1.9,atp,9.4,G6P,1.147,0.108751303688,atp:6.1.1.9,0.891248696312,valtrs
2330,6.2.1.20,atp,0.3,G6P,1.147,0.792674498963,atp:6.2.1.20,0.207325501037,aacps1
2331,6.2.1.26,atp,0.0735,G6P,1.147,0.939778779189,atp:6.2.1.26,0.0602212208111,sucbzl
2332,6.2.1.5,atp,0.0318590646441,G6P,1.147,0.972974662027,atp:6.2.1.5,0.0270253379727,sucoas
2333,6.3.1.1,atp,0.27,G6P,1.147,0.809456598447,atp:6.3.1.1,0.190543401553,asns2
2334,6.3.1.2,atp,0.2,G6P,1.147,0.85152190052,atp:6.3.1.2,0.14847809948,glns
2335,6.3.1.5,atp,0.2,G6P,1.147,0.85152190052,atp:6.3.1.5,0.14847809948,nads1
2336,6.3.2.1,atp,0.251589867848,G6P,1.147,0.820111761402,atp:6.3.2.1,0.179888238598,pants
